item_id;product;domain_id;sold_quantity;title;tags;category_id;price;seller_address.country.name;official_store_id;condition;start_time;listing_type_id;seller_address.state.name;catalog_product_id;seller_id;health;initial_quantity;warranty;available_quantity;original_price;base_price;questions_total;user_user_type;user_seller_reputation.transactions.ratings.negative;user_seller_reputation.transactions.ratings.positive;user_seller_reputation.level_id;user_seller_reputation.transactions.ratings.neutral;user_nickname;user_seller_reputation.transactions.completed;user_seller_reputation.transactions.canceled;user_seller_reputation.power_seller_status;product_domain_id;product_name
MLA861566253;Lenovo Ideapad;MLA-NOTEBOOKS;5;Notebook Lenovo Ip S150-14 A4 4gb 64gb Ssd 14' W10 Cuotas;['good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;52497.0;Argentina;;new;2020-06-11T02:36:49.000Z;gold_pro;Capital Federal;MLA15708602;165551415;0.8;6;Garantía del vendedor: 12 meses;1;;52497.0;;normal;0.01;0.98;5_green;0.01;OFITSHOP;29789.0;1534.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad S150-14AST - Ice blue - 4 GB - 64 GB - 1366 px x 768 px - AMD Radeon R3 - AMD - A4-Series - 9120E - Windows - 10 - Home
MLA831133889;Lenovo Ideapad;MLA-NOTEBOOKS;5;Notebook Lenovo Ideapad S145 Amd A4 8gb 500gb 256gb Ssd  ;['incomplete_technical_specs', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;62349.0;Argentina;;new;2019-12-20T15:56:23.000Z;gold_special;Capital Federal;MLA15261472;114179423;0.8;6;Garantía de fábrica: 12 meses;1;;62349.0;;normal;0.01;0.99;5_green;0.0;SCI INFORMATICA;11663.0;682.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad S145-15AST
MLA897464418;Lenovo Ideapad;MLA-NOTEBOOKS;3;Notebook Lenovo 11.6 Hd Intel N4020 Ssd 128gb 4gb Chrome Os;['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible'];MLA1652;41200.0;Argentina;;new;2020-11-16T20:15:20.000Z;gold_special;Capital Federal;MLA16029714;69526727;0.9;43;Garantía del vendedor: 12 meses;1;;41200.0;9.0;normal;0.02;0.96;5_green;0.02;ELECTRONIC-MARKET;28183.0;1469.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad 1 14IGL05 - Ice blue - 4 GB - 128 GB - 1366 px x 768 px - Intel UHD Graphics 605 - Intel - Pentium Silver - N5030 - Windows - 10 - Home
MLA886519035;Lenovo Ideapad;MLA-NOTEBOOKS;5;Notebook Lenovo Intel I3 10ma 8gb 256gb Ssd 15,6 Win10 Touch;['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;109999.0;Argentina;;new;2020-11-02T21:07:31.000Z;gold_pro;Capital Federal;MLA16041756;318494504;1;18;Garantía del vendedor: 12 meses;1;;109999.0;24.0;normal;0.02;0.97;5_green;0.01;ELECTRO-WORLD GROUP;65145.0;3450.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad 3 15IIL05
MLA850619555;Lenovo Ideapad;MLA-NOTEBOOKS;5;Notebook Lenovo Ip S340 Amd Ryzen 3 8gb 1tb 14 Hd Win 10 Cta;['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible'];MLA1652;89975.0;Argentina;;new;2020-04-21T13:05:57.000Z;gold_pro;Capital Federal;MLA15253903;131648529;1;19;Garantía de fábrica: 12 meses;1;144999;89975.0;27.0;normal;0.01;0.97;5_green;0.02;PCCENTERCOMPUTERS;27996.0;1434.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad S340
MLA850908854;Lenovo Ideapad;MLA-NOTEBOOKS;5;Lenovo Ideapad S145 I5 10ma Gen 8gb 240gb Ssd + 1tb Win 10;['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'immediate_payment', 'cart_eligible'];MLA1652;99990.0;Argentina;;new;2020-04-22T22:17:31.000Z;gold_special;Capital Federal;MLA15248254;155068217;0.8;7;Garantía de fábrica: 12 meses;1;;99990.0;;normal;0.0;0.99;5_green;0.01;NORDITECH ARGENTINA;537.0;32.0;silver;MLA-NOTEBOOKS;Lenovo IdeaPad S145-15IWL
MLA882885015;Lenovo Ideapad;MLA-NOTEBOOKS;5;Notebook Lenovo S145 Core I5 10ma 4gb 256gb Ssd Windows 10;['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;86999.0;Argentina;;new;2020-10-07T19:40:48.000Z;gold_special;Capital Federal;MLA15698353;179274188;0.8;9;Garantía de fábrica: 12 meses;1;;86999.0;;normal;0.03;0.95;5_green;0.02;DALECLÍCK;179987.0;12376.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad S145-15IIL
MLA882089027;Lenovo Ideapad;MLA-NOTEBOOKS;5;Notebook Lenovo Intel Core I3-1005 8gb 256gb Ssd Win10 Touch;['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;96999.0;Argentina;;new;2020-10-02T18:48:10.000Z;gold_pro;Capital Federal;MLA16041756;84248889;0.9;6;Garantía de fábrica: 6 meses;1;;96999.0;;normal;0.0;0.99;5_green;0.01;EXPERTO COMPUTACION;1292.0;72.0;gold;MLA-NOTEBOOKS;Lenovo IdeaPad 3 15IIL05
MLA882884369;Lenovo Ideapad;MLA-NOTEBOOKS;0;Notebook Lenovo S145 Core I3 10ma 4gb 256gb Ssd Win 10 Cuota;['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;92499.0;Argentina;;new;2020-10-07T19:45:37.000Z;gold_pro;Capital Federal;MLA15698353;179274188;0.9;5;Garantía de fábrica: 12 meses;1;;92499.0;;normal;0.03;0.95;5_green;0.02;DALECLÍCK;179987.0;12376.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad S145-15IIL
MLA861565314;Lenovo Ideapad;MLA-NOTEBOOKS;5;Notebook Lenovo Ip S150-14 A4 4gb 64gb Ssd 14' W10 Blue;['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible'];MLA1652;41998.0;Argentina;;new;2020-06-11T02:37:08.000Z;gold_special;Capital Federal;MLA15708602;28842596;0.7;8;Garantía del vendedor: 12 meses;1;44208;41998.0;;normal;0.01;0.97;5_green;0.02;OFITEC SHOP;10665.0;534.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad S150-14AST - Ice blue - 4 GB - 64 GB - 1366 px x 768 px - AMD Radeon R3 - AMD - A4-Series - 9120E - Windows - 10 - Home
MLA901845729;Lenovo Ideapad;MLA-NOTEBOOKS;3;Notebook Lenovo Intel Core I5 4gb 256ssd Windows 10;['loyalty_discount_eligible', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;87999.0;Argentina;1938;new;2020-12-21T17:34:39.000Z;gold_special;Buenos Aires;MLA16041756;608846165;0.87;30;Garantía de fábrica: 12 meses;1;;87999.0;11.0;brand;0.07;0.9;5_green;0.03;ELECTRONICAFLA;191044.0;8614.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad 3 15IIL05
MLA885813133;Lenovo Ideapad;MLA-NOTEBOOKS;2;Notebook Lenovo Ip S340 Ryzen 3 8gb 1tb + Ssd 480gb 14 Win10;['good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;79995.0;Argentina;;new;2020-10-28T15:57:38.000Z;gold_special;Capital Federal;MLA15248654;131648529;0.9;5;Garantía de fábrica: 12 meses;1;;79995.0;;normal;0.01;0.97;5_green;0.02;PCCENTERCOMPUTERS;27996.0;1434.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad S340-15IWL
MLA899868407;Lenovo Ideapad;MLA-NOTEBOOKS;3;Notebook Lenovo I7 1065g7 20gb Ram 1tb Ssd Fhd W10 Acuario;['good_quality_thumbnail', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;155990.0;Argentina;;new;2020-12-03T21:16:35.000Z;gold_special;Capital Federal;MLA16189144;68286146;0.9;8;Garantía de fábrica: 12 meses;1;;155990.0;;normal;0.01;0.98;5_green;0.01;INSUMOS_ACUARIO;40494.0;2969.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad 3
MLA900268813;Lenovo Ideapad;MLA-NOTEBOOKS;1;Notebook Lenovo Ideapad S145-15iil I3 1005g1 4gb 256gb 15'';['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;72499.0;Argentina;829;new;2020-12-08T14:20:39.000Z;gold_special;Capital Federal;MLA15698353;258450419;0.9;51;Garantía de fábrica: 12 meses;1;90629;72499.0;0.0;brand;0.03;0.94;5_green;0.03;DELTA TIENDASOFICIALES;2734.0;201.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad S145-15IIL
MLA898910558;Lenovo Ideapad;MLA-NOTEBOOKS;5;Notebook Lenovo Ideapad S340 Ryzen 5 8gb 1tb Windows 10;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible'];MLA1652;101679.0;Argentina;829;new;2020-11-26T17:43:54.000Z;gold_pro;Capital Federal;MLA15253903;258450419;1;44;Garantía de fábrica: 12 meses;1;127099;101679.0;;brand;0.03;0.94;5_green;0.03;DELTA TIENDASOFICIALES;2734.0;201.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad S340
MLA860439937;Lenovo Ideapad;MLA-NOTEBOOKS;50;Notebook Lenovo Ips145-15iiil Corei5-1035g4 8g 1tb 15' W10h ;['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible'];MLA1652;87499.0;Argentina;;new;2020-06-05T17:58:08.000Z;gold_special;Capital Federal;MLA15698353;69541508;0.8;67;Garantía de fábrica: 12 meses;1;109369;87499.0;227.0;normal;0.04;0.94;5_green;0.02;TIENDA DELTA;47750.0;4302.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad S145-15IIL
MLA896567769;Lenovo Ideapad;MLA-NOTEBOOKS;5;Notebook Lenovo Intel I3 8130u 4gb 1tb 15.6 Pulgadas Dvdrw;['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible'];MLA1652;67999.0;Argentina;;new;2020-11-10T16:24:14.000Z;gold_special;Capital Federal;;174556876;0.8;173;Garantía de fábrica: 12 meses;150;84999;67999.0;9.0;normal;0.03;0.94;5_green;0.03;OVERHARD DIGITAL;408498.0;27820.0;platinum;;
MLA882080388;Lenovo Ideapad;MLA-NOTEBOOKS;2;Notebook Lenovo Ideapad 3i Core I3 10ma 4gb 256gb Ssd Cuotas;['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;98499.0;Argentina;;new;2020-10-02T18:12:08.000Z;gold_pro;Capital Federal;MLA16041756;179274188;0.9;10;Garantía de fábrica: 12 meses;1;;98499.0;;normal;0.03;0.95;5_green;0.02;DALECLÍCK;179987.0;12376.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad 3 15IIL05
MLA856810253;Lenovo Ideapad;MLA-NOTEBOOKS;5;Notebook Lenovo S145 Core I5 1035 G4 8gb 1tb + Ssd 240gb W10;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;129995.0;Argentina;;new;2020-05-20T21:20:07.000Z;gold_special;Capital Federal;MLA15698353;131648529;0.9;21;Garantía de fábrica: 12 meses;1;;129995.0;;normal;0.01;0.97;5_green;0.02;PCCENTERCOMPUTERS;27996.0;1434.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad S145-15IIL
MLA883201677;Lenovo Ideapad;MLA-NOTEBOOKS;3;Notebook Lenovo Ryzen 3 S340 3200 14 Hd 4gb 1 Tb Led W 10 H;['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible'];MLA1652;74990.0;Argentina;;new;2020-10-09T14:51:53.000Z;gold_special;Buenos Aires;MLA15248654;209183697;0.8;6;Garantía del vendedor: 6 meses;1;;74990.0;8.0;normal;0.02;0.97;5_green;0.01;XHARDSRLXHARD;24677.0;1300.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad S340-15IWL
MLA901574383;Lenovo Ideapad;MLA-NOTEBOOKS;1; Notebook Lenovo Ryzen 7 Flex ( 980 Ssd + 20gb ) W10 Touch ;['poor_quality_thumbnail', 'poor_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;164983.55;Argentina;;new;2020-12-18T17:48:08.000Z;gold_special;Capital Federal;MLA15740782;76598388;0.7;13;Garantía del vendedor: 12 meses;1;;164983.55;;normal;0.0;1.0;5_green;0.0;ATRAPATUDESCUENTO;1995.0;109.0;gold;MLA-NOTEBOOKS;Lenovo IdeaPad Flex-15IWL
MLA897638056;Lenovo Ideapad;MLA-NOTEBOOKS;1;Notebook Lenovo Intel Pentium N5030 4gb Ssd 128gb Windows 10;['good_quality_thumbnail', 'incomplete_technical_specs', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;53999.0;Argentina;;new;2020-11-17T20:25:57.000Z;gold_special;Capital Federal;MLA16029714;86898163;0.9;20;Garantía del vendedor: 12 meses;1;;53999.0;;normal;0.01;0.98;5_green;0.01;OFERTAS INFORMATICAS;27404.0;1416.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad 1 14IGL05 - Ice blue - 4 GB - 128 GB - 1366 px x 768 px - Intel UHD Graphics 605 - Intel - Pentium Silver - N5030 - Windows - 10 - Home
MLA901928984;Lenovo Ideapad;MLA-NOTEBOOKS;1;Notebook Lenovo S145 A6 12gb Ssd 500gb Windows 10 15,6 Led;['extended_warranty_eligible', 'good_quality_picture', 'brand_verified', 'immediate_payment', 'cart_eligible'];MLA1652;67899.0;Argentina;;new;2020-12-22T01:22:28.000Z;gold_special;Capital Federal;MLA15261472;68286146;0.88;4;Garantía de fábrica: 12 meses;1;;67899.0;;normal;0.01;0.98;5_green;0.01;INSUMOS_ACUARIO;40494.0;2969.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad S145-15AST
MLA865551425;Lenovo Ideapad;MLA-NOTEBOOKS;5;Notebook Lenovo Ideapad S145 14 Celeron N4000 500gb 4gb;['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible'];MLA1652;69999.0;Argentina;;new;2020-07-01T19:32:23.000Z;gold_special;Capital Federal;MLA15262067;689919;0.8;24;Garantía del vendedor: 12 meses;1;;69999.0;38.0;normal;0.01;0.98;5_green;0.01;PRECIO-CALIDAD;26434.0;1583.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad S145-14IGM
MLA899097718;Lenovo Ideapad;MLA-NOTEBOOKS;1;Notebook Lenovo I3 Touchscreen 15iil05 256gb Ssd 8gb Win10;['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible'];MLA1652;96428.0;Argentina;;new;2020-11-27T20:42:19.000Z;gold_pro;Capital Federal;MLA16041756;76104882;0.9;2;Garantía del vendedor: 12 meses;1;101504;96428.0;;normal;0.01;0.98;5_green;0.01;COMPUCOM2004;14761.0;640.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad 3 15IIL05
MLA879470483;Lenovo Ideapad;MLA-NOTEBOOKS;5;Notebook Lenovo I3 8130u 4gb 1tb 15.6 Garantía Oficial 6cts;['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;79999.0;Argentina;;new;2020-09-18T20:47:40.000Z;gold_pro;Capital Federal;MLA15252017;174556876;0.9;9;Garantía de fábrica: 12 meses;1;99999;79999.0;;normal;0.03;0.94;5_green;0.03;OVERHARD DIGITAL;408498.0;27820.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad 130-15AST
MLA882883436;Lenovo Ideapad;MLA-NOTEBOOKS;3;Notebook Lenovo S145 Core I3 10ma 4gb 256gb Ssd Windows 10;['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;78999.0;Argentina;;new;2020-10-07T19:44:05.000Z;gold_special;Capital Federal;MLA15698353;179274188;0.8;8;Garantía de fábrica: 12 meses;1;;78999.0;;normal;0.03;0.95;5_green;0.02;DALECLÍCK;179987.0;12376.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad S145-15IIL
MLA885672020;Lenovo Ideapad;MLA-NOTEBOOKS;5;Notebook Lenovo Cloudbook Ip S150 Amd A4 4gb Ssd 64gb Win10 ;['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;45000.0;Argentina;;new;2020-10-27T17:44:46.000Z;gold_special;Buenos Aires;MLA15708601;188683903;0.88;34;Garantía de fábrica: 1 años;1;;45000.0;;normal;0.0;0.98;5_green;0.02;MDQ AMG;1252.0;40.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad S150-14AST
MLA884516001;Lenovo Ideapad;MLA-NOTEBOOKS;3;Notebook Lenovo Flex 5 Amd Ryzen 5 16gb 256gb Ssd 14 Win10;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible'];MLA1652;169999.0;Argentina;;new;2020-10-19T18:20:11.000Z;gold_pro;Capital Federal;MLA15740782;318494504;1;6;Garantía del vendedor: 12 meses;1;;169999.0;;normal;0.02;0.97;5_green;0.01;ELECTRO-WORLD GROUP;65145.0;3450.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad Flex-15IWL
MLA831132766;Lenovo Ideapad;MLA-NOTEBOOKS;2;Notebook Lenovo Ideapad S145 Amd A4 8gb 500gb 15  W10h;['good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;54969.0;Argentina;;new;2019-12-20T15:48:24.000Z;gold_special;Capital Federal;MLA15261472;114179423;0.8;3;Garantía de fábrica: 12 meses;1;;54969.0;;normal;0.01;0.99;5_green;0.0;SCI INFORMATICA;11663.0;682.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad S145-15AST
MLA897935114;Lenovo Ideapad;MLA-NOTEBOOKS;1;Notebook Lenovo S340 15api Ryzen7 20gb 1tb 256gb Ssd Win10 P;['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible'];MLA1652;191999.0;Argentina;;new;2020-11-19T16:54:03.000Z;gold_pro;Capital Federal;MLA15738290;114179423;0.9;2;Garantía de fábrica: 12 meses;1;;191999.0;;normal;0.01;0.99;5_green;0.0;SCI INFORMATICA;11663.0;682.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad S340-15API
MLA884717079;Lenovo Ideapad;MLA-NOTEBOOKS;4;Notebook Lenovo Intel Pentium N5030 4gb 128gb Ssd 14 Win10 ;['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;69999.0;Argentina;;new;2020-10-20T21:06:12.000Z;gold_pro;Capital Federal;MLA16029713;318494504;1;11;Garantía del vendedor: 12 meses;1;;69999.0;;normal;0.02;0.97;5_green;0.01;ELECTRO-WORLD GROUP;65145.0;3450.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad 1 14IGL05
MLA900667688;Lenovo Ideapad;MLA-NOTEBOOKS;1;Notebook Gamer Lenovo L340 I5 16gb Ssd 128gb + 1tb Nvidia Ct;['incomplete_technical_specs', 'brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;173995.0;Argentina;;new;2020-12-11T14:16:55.000Z;gold_pro;Capital Federal;MLA16205634;131648529;1;4;Garantía de fábrica: 12 meses;1;;173995.0;;normal;0.01;0.97;5_green;0.02;PCCENTERCOMPUTERS;27996.0;1434.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad L340
MLA691577807;Lenovo Ideapad;MLA-NOTEBOOKS;5;Notebook Lenovo V130 Quadcore N5000 15.6 4gb 500gb Martinez;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;62989.0;Argentina;;new;2017-11-10T00:18:42.000Z;gold_special;Buenos Aires;MLA15253905;42459084;0.6;13;12 meses;1;;62989.0;;normal;0.01;0.98;5_green;0.01;PLANETSTORESRL;20253.0;2072.0;platinum;MLA-NOTEBOOKS;Lenovo V-Series V130-15IGM
MLA900265483;Lenovo Ideapad;MLA-NOTEBOOKS;2;Notebook Lenovo Ideapad S145-15iil I5 4gb 256gb 15'' Win10;['extended_warranty_eligible', 'good_quality_picture', 'brand_verified', 'immediate_payment', 'cart_eligible'];MLA1652;87499.0;Argentina;829;new;2020-12-08T13:20:44.000Z;gold_special;Capital Federal;MLA15698353;258450419;0.88;38;Garantía de fábrica: 12 meses;1;;87499.0;;brand;0.03;0.94;5_green;0.03;DELTA TIENDASOFICIALES;2734.0;201.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad S145-15IIL
MLA901052152;Lenovo Ideapad;MLA-NOTEBOOKS;1;Notebook Ideapad 15.6 Lenovo I5 1035g4 Ram 12gb Ssd256 W10h;['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;97999.0;Argentina;;new;2020-12-14T19:10:33.000Z;gold_special;Capital Federal;MLA16041756;7055243;0.8;5;Garantía de fábrica: 12 meses;1;;97999.0;;normal;0.01;0.99;5_green;0.0;FSCOMPUTERS;9536.0;602.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad 3 15IIL05
MLA900274733;Lenovo Ideapad;MLA-NOTEBOOKS;5;Notebook Lenovo Ideapad S145-15ast A6 9225 4gb 500gb 15' W10;['loyalty_discount_eligible', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;60139.0;Argentina;829;new;2020-12-08T15:09:17.000Z;gold_pro;Capital Federal;MLA15261473;258450419;1;56;Garantía de fábrica: 12 meses;1;75179;60139.0;;brand;0.03;0.94;5_green;0.03;DELTA TIENDASOFICIALES;2734.0;201.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad S145-15AST - Negro - 4 GB - 500 GB - 1366 px x 768 px - AMD Radeon R4 - AMD - A6-Series - 9225 - Windows - 10 - Home
MLA899120945;Lenovo Ideapad;MLA-NOTEBOOKS;1;Notebook Lenovo L340 15.6  Amd Ryzen 7 8gb Ram 480 Ssd Dvdw;['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible'];MLA1652;110000.0;Argentina;;new;2020-11-27T22:46:39.000Z;gold_special;Capital Federal;MLA16119504;287897762;0.8;2;Garantía del vendedor: 12 meses;1;;110000.0;;normal;0.01;0.98;5_green;0.01;SMART-FIX;948.0;74.0;gold;MLA-NOTEBOOKS;Lenovo IdeaPad L340-15API
MLA896028914;Lenovo Ideapad;MLA-NOTEBOOKS;4;Notebook Lenovo S340 Ryzen 3 8gb 1tb + Ssd 240gb 14 Hd Win10;['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible'];MLA1652;77995.0;Argentina;;new;2020-11-06T13:52:26.000Z;gold_special;Capital Federal;MLA15253903;131648529;0.9;13;Garantía de fábrica: 12 meses;1;;77995.0;;normal;0.01;0.97;5_green;0.02;PCCENTERCOMPUTERS;27996.0;1434.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad S340
MLA877910200;Lenovo Ideapad;MLA-NOTEBOOKS;2;Notebook Lenovo I3 10 Gen 8 Gb 256 Ssd Windows 10 Nuevas;['good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;74990.0;Argentina;;new;2020-09-10T16:13:00.000Z;gold_special;Capital Federal;MLA16041756;10878354;0.8;22;Garantía del vendedor: 12 meses;1;;74990.0;;normal;0.0;0.95;5_green;0.05;ASTRONIC ARG;179.0;5.0;;MLA-NOTEBOOKS;Lenovo IdeaPad 3 15IIL05
MLA880268894;Lenovo Ideapad;MLA-NOTEBOOKS;4;Notebook Lenovo Amd Ryzen 5 20gb Ssd 256gb 14 Fhd Windows 10;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible'];MLA1652;123999.0;Argentina;;new;2020-09-23T14:50:24.000Z;gold_pro;Capital Federal;MLA16053933;82274172;1;21;Garantía del vendedor: 12 meses;1;;123999.0;;normal;0.01;0.97;5_green;0.02;BH COMPUTACION;27221.0;1544.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad 3 14ADA05
MLA896776130;Lenovo Ideapad;MLA-NOTEBOOKS;2;Notebook Lenovo S340 Amd Ryzen 7 8gb 256gb Ssd 1080p Win 10;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;119999.0;Argentina;;new;2020-11-11T19:41:12.000Z;gold_special;Capital Federal;MLA15312877;179274188;0.9;14;Garantía de fábrica: 12 meses;1;;119999.0;;normal;0.03;0.95;5_green;0.02;DALECLÍCK;179987.0;12376.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad S340 - Gris - 8 GB - 256 GB - 1366 px x 768 px - Intel UHD Graphics 620 - Intel - Core i5 - 8265U - Windows - 10 - Home
MLA901928065;Lenovo Ideapad;MLA-NOTEBOOKS;1;Notebook Lenovo S145 A6 8gb Ssd 256gb Windows 10 15,6 Led;['good_quality_picture', 'brand_verified', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible'];MLA1652;62990.0;Argentina;;new;2020-12-22T01:19:16.000Z;gold_special;Capital Federal;MLA15261472;68286146;0.77;5;Garantía de fábrica: 12 meses;1;;62990.0;;normal;0.01;0.98;5_green;0.01;INSUMOS_ACUARIO;40494.0;2969.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad S145-15AST
