,index,product,original_price,start_time,seller_address.country.name,listing_type_id,status,catalog_product_id,price,id,tags,base_price,accepts_mercadopago,sold_quantity,health,condition,available_quantity,title,official_store_id,buying_mode,warranty,category_id,seller_address.state.name,seller_id,domain_id,initial_quantity,item_id,questions_total,user_seller_reputation.power_seller_status,user_seller_reputation.transactions.completed,user_seller_reputation.transactions.canceled,user_seller_reputation.transactions.ratings.neutral,user_seller_reputation.transactions.ratings.positive,user_seller_reputation.transactions.ratings.negative,user_seller_reputation.level_id,user_nickname,user_user_type,product_name,product_domain_id
299,299,Apple Macbook,,2020-12-27T22:41:08.000Z,Argentina,gold_special,active,,125000.0,MLA902368613,"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",125000.0,True,0,0.62,used,1,"Macbook Pro 13 Mid-2012, 16gb, 1tb Ssd, Catalina, Impecable",,buy_it_now,Garantía del vendedor: 15 días,MLA1652,Capital Federal,120664,MLA-NOTEBOOKS,1,MLA902368613,,,26.0,4.0,0.01,0.99,0.0,5_green,GEEK HEAVEN,normal,,
300,300,Apple Macbook,,2021-01-08T16:53:57.000Z,Argentina,gold_special,active,,170000.0,MLA903592127,"['immediate_payment', 'cart_eligible']",170000.0,True,0,0.77,used,1,Apple Macbook 12 M5 Retina 8gb 512gb Gold,,buy_it_now,Sin garantía,MLA1652,Capital Federal,244445685,MLA-NOTEBOOKS,1,MLA903592127,,gold,1555.0,156.0,0.01,0.98,0.01,5_green,APPLE_DOCTOR,normal,,
301,301,Apple Macbook,,2020-07-01T17:36:37.000Z,Argentina,gold_special,active,MLA15532281,484999.99,MLA865527152,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",484999.99,True,0,0.77,new,1,Macbook Pro 16 I9 16gb 4gb 1tb Mvvk2 2020 Consult Todo Apple,,buy_it_now,Garantía de fábrica: 1 años,MLA1652,Capital Federal,162133415,MLA-NOTEBOOKS,1,MLA865527152,,,1.0,1.0,1.0,0.0,0.0,,MUCHOPARAVER1,normal,Apple MacBook Pro A2141,MLA-NOTEBOOKS
302,302,Apple Macbook,,2020-09-08T21:06:31.000Z,Argentina,gold_special,active,,279999.0,MLA877479990,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",279999.0,True,2,0.8,new,1,Macbook Air 10th Generacion 13.3 Pulgadas 512gb ,,buy_it_now,Garantía del vendedor: 3 meses,MLA1652,Capital Federal,309453406,MLA-NOTEBOOKS,4,MLA877479990,6.0,platinum,25732.0,2561.0,0.02,0.94,0.04,5_green,BAZA 10,normal,,
303,303,Apple Macbook,,2020-07-17T18:52:47.000Z,Argentina,gold_special,active,MLA15248256,480890.0,MLA868716710,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",480890.0,True,0,0.7,new,2,Macbook Pro 13 2020 Ssd512 I5 16g Ram En Español Touchbar Id,,buy_it_now,Garantía de fábrica: 1 años,MLA1652,Capital Federal,210018018,MLA-NOTEBOOKS,100,MLA868716710,11.0,platinum,5209.0,477.0,0.01,0.97,0.02,5_green,LATITUDES SUR,normal,Apple MacBook Pro A2159,MLA-NOTEBOOKS
304,304,Apple Macbook,,2020-10-17T19:14:32.000Z,Argentina,gold_special,active,MLA15552876,440000.0,MLA884328965,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",440000.0,True,0,0.6,new,1,"Macbook 13,3 Intel Core I5 Macbook Pro 8gb Ram 2,4 Ghz",,buy_it_now,Garantía de fábrica: 12 meses,MLA1652,Capital Federal,191364111,MLA-NOTEBOOKS,1,MLA884328965,2.0,,20.0,0.0,0.0,1.0,0.0,5_green,ANAHANPACHECO,normal,Apple MacBook Pro A1989 (2019),MLA-NOTEBOOKS
305,305,Apple Macbook,,2020-10-29T15:50:55.000Z,Argentina,gold_special,active,MLA15913938,169999.0,MLA885977652,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",169999.0,True,3,0.7,new,500,Laptop Macbook Air 10th Gen 256gb 8gb Ram Mac Os Catalina,,buy_it_now,Garantía del vendedor: 3 meses,MLA1652,Capital Federal,284824585,MLA-NOTEBOOKS,1002,MLA885977652,8.0,platinum,16685.0,1704.0,0.02,0.93,0.05,5_green,SKY.VISION ELECTRONICA,normal,Apple MacBook Air A2179,MLA-NOTEBOOKS
306,306,Apple Macbook,,2020-12-17T21:31:48.000Z,Argentina,gold_special,active,,269000.0,MLA901493149,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",269000.0,True,0,0.7,new,1,Notebook Apple Macbook Air 13  I5 8gb Ram 512gb Ssd 1.1 Ghz,,buy_it_now,Garantía de fábrica: 12 meses,MLA1652,Capital Federal,15096445,MLA-NOTEBOOKS,10,MLA901493149,0.0,platinum,66309.0,4294.0,0.01,0.98,0.01,5_green,TECNOLIFE ARG,normal,,
307,307,Apple Macbook,,2020-11-13T02:18:45.000Z,Argentina,gold_special,active,MLA15741419,119800.0,MLA896987657,"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",119800.0,True,0,0.77,used,1,Macbook Pro A1502 - Con Cargador Original. Lista Para Usar! ,,buy_it_now,Garantía del vendedor: 1 meses,MLA1652,Buenos Aires,90662636,MLA-NOTEBOOKS,1,MLA896987657,16.0,,57.0,3.0,0.0,0.95,0.05,5_green,BUNKER_PC_INSUMOS,normal,Apple MacBook Pro A1502 - 8 GB - 256 GB - 2560 px x 1600 px - Intel HD Graphics 6100 - Intel - Core i5 - 5257U - 60 Hz - macOS - X - 10,MLA-NOTEBOOKS
308,308,Apple Macbook,,2020-07-17T17:14:09.000Z,Argentina,gold_special,active,,580890.0,MLA868691999,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible']",580890.0,True,0,0.7,new,2,Macbook Pro 16 2020 Ssd512 I7 16g Ram En Español Touchbar Id,,buy_it_now,Garantía de fábrica: 1 años,MLA1652,Capital Federal,210018018,MLA-NOTEBOOKS,100,MLA868691999,,platinum,5209.0,477.0,0.01,0.97,0.02,5_green,LATITUDES SUR,normal,,
309,309,Apple Macbook,,2020-08-23T13:49:56.000Z,Argentina,gold_special,active,MLA15913938,349999.0,MLA874750542,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",349999.0,True,1,0.81,new,50000,Macbook Air 13 2020 Retina Ssd 512gb I5 10ma Grantia Oficial,,buy_it_now,Garantía de fábrica: 12 meses,MLA1652,Capital Federal,225480741,MLA-NOTEBOOKS,99999,MLA874750542,19.0,platinum,4411.0,335.0,0.0,1.0,0.0,5_green,MLSERCOFIN,normal,Apple MacBook Air A2179,MLA-NOTEBOOKS
310,310,Apple Macbook,,2021-01-12T12:10:24.000Z,Argentina,gold_pro,active,MLA16598196,359500.0,MLA903924284,"['loyalty_discount_eligible', 'brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",359500.0,True,0,1.0,new,1,Notebook Apple Macbook Pro 2020 13.3 I5 8gb 512gb Ssd Cuotas,,buy_it_now,Garantía de fábrica: 12 meses,MLA1652,Buenos Aires,188368799,MLA-NOTEBOOKS,1,MLA903924284,,platinum,26651.0,1607.0,0.01,0.98,0.01,5_green,REDNETCORP,normal,Apple MacBook Pro A2289,MLA-NOTEBOOKS
311,311,Apple Macbook,,2021-01-11T16:02:10.000Z,Argentina,gold_special,active,MLA15913938,265000.0,MLA903839702,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",265000.0,True,0,0.8,new,1,Notebook Apple Macbook Air 2020 13.3 Core I7 16gb 512gb Ssd,,buy_it_now,Garantía de fábrica: 12 meses,MLA1652,Buenos Aires,188368799,MLA-NOTEBOOKS,1,MLA903839702,2.0,platinum,26651.0,1607.0,0.01,0.98,0.01,5_green,REDNETCORP,normal,Apple MacBook Air A2179,MLA-NOTEBOOKS
312,312,Apple Macbook,,2020-09-28T21:05:48.000Z,Argentina,gold_special,active,MLA15306716,162740.0,MLA881249003,"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",162740.0,True,0,0.66,used,1,"Macbook Air 13intel Core I5, 8gb Ddr3, Ssd 256gb. Poco Uso",,buy_it_now,Sin garantía,MLA1652,Capital Federal,89573481,MLA-NOTEBOOKS,1,MLA881249003,3.0,,14.0,1.0,0.0,1.0,0.0,5_green,VIRREYLORETO 1959,normal,Apple MacBook Air A1466,MLA-NOTEBOOKS
313,313,Apple Macbook,,2020-10-23T21:53:56.000Z,Argentina,gold_pro,active,MLA15562880,242000.0,MLA885188434,"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",242000.0,True,0,0.81,used,1,"Macbook Pro 13 I5 2,4 4gb Ssd 128 Retina Disp 2013 Impecable",,buy_it_now,Sin garantía,MLA1652,Capital Federal,169232216,MLA-NOTEBOOKS,1,MLA885188434,5.0,platinum,19294.0,1322.0,0.02,0.96,0.02,5_green,CYCLES MOTO,normal,Apple MacBook Pro A1708 (Mid 2017),MLA-NOTEBOOKS
314,314,Apple Macbook,,2020-12-07T21:26:11.000Z,Argentina,gold_special,active,,239999.0,MLA900224107,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",239999.0,True,0,0.77,new,1,Macbook  Air Mac Book Apple M1 8g 256 Ssd 1350 Usd Palermo,,buy_it_now,Garantía de fábrica: 12 meses,MLA1652,Capital Federal,185245543,MLA-NOTEBOOKS,1,MLA900224107,8.0,,2.0,7.0,0.0,0.59,0.41,,PLAZAITALIASTORE,normal,,
315,315,Apple Macbook,,2021-01-08T20:54:42.000Z,Argentina,gold_special,active,MLA16598196,284500.0,MLA903626257,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",284500.0,True,0,0.9,new,1,Notebook Apple Macbook Pro 2020 13.3 Core I5 8gb 512gb Ssd,,buy_it_now,Garantía de fábrica: 12 meses,MLA1652,Buenos Aires,188368799,MLA-NOTEBOOKS,1,MLA903626257,1.0,platinum,26651.0,1607.0,0.01,0.98,0.01,5_green,REDNETCORP,normal,Apple MacBook Pro A2289,MLA-NOTEBOOKS
316,316,Apple Macbook,,2020-11-20T16:27:55.000Z,Argentina,gold_special,active,,90000.0,MLA898092846,"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",90000.0,True,0,0.66,used,1,Macbook Pro 15 Quad Core I7 Disco Solido 256g 8gram,,buy_it_now,Sin garantía,MLA1652,Capital Federal,75041082,MLA-NOTEBOOKS,1,MLA898092846,,,137.0,12.0,0.03,0.95,0.02,3_yellow,INGAP TOOLS,normal,,
317,317,Apple Macbook,,2020-12-19T16:28:36.000Z,Argentina,gold_special,active,,100000.0,MLA901664731,"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",100000.0,True,0,0.66,used,1,Macbook Pro 15  2012 I7 2.3 8g 500g Bateria 600 Ciclos,,buy_it_now,Garantía del vendedor: 1 meses,MLA1652,Capital Federal,164032151,MLA-NOTEBOOKS,1,MLA901664731,1.0,silver,343.0,107.0,0.02,0.97,0.01,5_green,SERVICIOSAPPLEMAC,normal,,
318,318,Apple Macbook,,2021-01-13T01:38:50.000Z,Argentina,gold_special,active,MLA16591147,259900.0,MLA904027254,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",259900.0,True,0,0.7,new,1,Apple Macbook Air - M1 - 8gb - Ssd 512gb - 13.3 - Gold,,buy_it_now,Garantía de fábrica: 1 años,MLA1652,Capital Federal,150363083,MLA-NOTEBOOKS,2,MLA904027254,,,40.0,3.0,0.0,0.97,0.03,5_green,MOSHOTECHVENTAS,normal,Apple MacBook Air A2337 - Space gray - 8 GB - 512 GB - 2560 px x 1600 px - Apple GPU - Apple - M1 - macOS - X - 11,MLA-NOTEBOOKS
319,319,Apple Macbook,,2020-12-17T18:32:15.000Z,Argentina,gold_pro,active,MLA15913938,199000.0,MLA901456707,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",199000.0,True,0,0.8,new,1,Apple Macbook Air I3 8gb Ssd 256gb Gold - New Model,,buy_it_now,Garantía del vendedor: 1 meses,MLA1652,Capital Federal,150363083,MLA-NOTEBOOKS,1,MLA901456707,0.0,,40.0,3.0,0.0,0.97,0.03,5_green,MOSHOTECHVENTAS,normal,Apple MacBook Air A2179,MLA-NOTEBOOKS
320,320,Apple Macbook,,2021-01-07T22:27:37.000Z,Argentina,gold_special,active,MLA15913938,239000.0,MLA903520516,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",239000.0,True,0,0.7,new,1,Apple Macbook Air 13 I5 1.1 Ghz 8gb 512gb Ssd Mvh52ll/a Gold,,buy_it_now,Garantía de fábrica: 1 años,MLA1652,Capital Federal,150363083,MLA-NOTEBOOKS,2,MLA903520516,0.0,,40.0,3.0,0.0,0.97,0.03,5_green,MOSHOTECHVENTAS,normal,Apple MacBook Air A2179,MLA-NOTEBOOKS
321,321,Apple Macbook,,2018-07-29T05:08:44.000Z,Argentina,gold_pro,active,,4500.0,MLA739905658,"['incomplete_technical_specs', 'poor_quality_picture', 'poor_quality_thumbnail', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible']",4500.0,True,0,0.8,new,500,Mantenimiento Mac,,buy_it_now,Garantía del vendedor: 6 meses,MLA1652,Capital Federal,42259661,MLA-NOTEBOOKS,997,MLA739905658,56.0,,200.0,17.0,0.02,0.98,0.0,3_yellow,MAG LEON,normal,,
322,322,Apple Macbook,,2021-01-16T14:36:17.000Z,Argentina,gold_special,active,MLA16591147,259900.0,MLA904482026,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",259900.0,True,0,0.7,new,1,Apple Macbook Air - M1 - 8gb - Ssd 512gb - 13.3 - Space Gray,,buy_it_now,Garantía de fábrica: 1 años,MLA1652,Capital Federal,150363083,MLA-NOTEBOOKS,1,MLA904482026,1.0,,40.0,3.0,0.0,0.97,0.03,5_green,MOSHOTECHVENTAS,normal,Apple MacBook Air A2337 - Space gray - 8 GB - 512 GB - 2560 px x 1600 px - Apple GPU - Apple - M1 - macOS - X - 11,MLA-NOTEBOOKS
323,323,Apple Macbook,,2021-01-16T14:37:57.000Z,Argentina,gold_pro,active,MLA16591147,329900.0,MLA904482077,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",329900.0,True,0,0.8,new,1,Apple Macbook Air - M1 - 8gb - Ssd 512gb - 13.3 - Space Gray,,buy_it_now,Garantía de fábrica: 1 años,MLA1652,Capital Federal,150363083,MLA-NOTEBOOKS,1,MLA904482077,0.0,,40.0,3.0,0.0,0.97,0.03,5_green,MOSHOTECHVENTAS,normal,Apple MacBook Air A2337 - Space gray - 8 GB - 512 GB - 2560 px x 1600 px - Apple GPU - Apple - M1 - macOS - X - 11,MLA-NOTEBOOKS
324,324,Apple Macbook,,2021-01-07T22:28:39.000Z,Argentina,gold_pro,active,MLA15913938,299000.0,MLA903519722,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",299000.0,True,0,0.8,new,1,Apple Macbook Air 13 I5 1.1 Ghz 8gb 512gb Ssd Mvh52ll/a Gold,,buy_it_now,Garantía de fábrica: 1 años,MLA1652,Capital Federal,150363083,MLA-NOTEBOOKS,2,MLA903519722,,,40.0,3.0,0.0,0.97,0.03,5_green,MOSHOTECHVENTAS,normal,Apple MacBook Air A2179,MLA-NOTEBOOKS
325,325,Apple Macbook,,2021-01-13T01:40:20.000Z,Argentina,gold_pro,active,MLA16591147,319000.0,MLA904027275,"['poor_quality_thumbnail', 'poor_quality_picture', 'immediate_payment', 'cart_eligible']",319000.0,True,0,0.8,new,1,Apple Macbook Air - M1 - 8gb - Ssd 512gb - 13.3 - Gold,,buy_it_now,Garantía de fábrica: 1 años,MLA1652,Capital Federal,150363083,MLA-NOTEBOOKS,2,MLA904027275,,,40.0,3.0,0.0,0.97,0.03,5_green,MOSHOTECHVENTAS,normal,Apple MacBook Air A2337 - Space gray - 8 GB - 512 GB - 2560 px x 1600 px - Apple GPU - Apple - M1 - macOS - X - 11,MLA-NOTEBOOKS
326,326,Apple Macbook,,2020-10-15T19:58:00.000Z,Argentina,gold_special,active,MLA15913938,222049.0,MLA884070503,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",222049.0,True,0,0.8,new,1,Apple Macbook Air Modelo A2179 1.2ghz/16gb/256gb Nuevo,,buy_it_now,Garantía del vendedor: 3 meses,MLA1652,Capital Federal,11884210,MLA-NOTEBOOKS,1,MLA884070503,9.0,platinum,4789.0,412.0,0.02,0.96,0.02,5_green,RYKLATINO,normal,Apple MacBook Air A2179,MLA-NOTEBOOKS
327,327,Apple Macbook,,2020-07-01T18:57:30.000Z,Argentina,gold_special,active,MLA15913938,152553.94,MLA865542436,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",152553.94,True,2,0.66,new,1,Macbook Air I3-1000ng4 256gb Ssd 8gb Ram 13.3puLG Space Gray,,buy_it_now,Garantía de fábrica: 12 meses,MLA1652,Córdoba,60246795,MLA-NOTEBOOKS,11,MLA865542436,16.0,platinum,6292.0,517.0,0.01,0.97,0.02,5_green,MAURICOMPUTACION,normal,Apple MacBook Air A2179,MLA-NOTEBOOKS
328,328,Apple Macbook,,2021-01-12T20:31:40.000Z,Argentina,gold_special,active,MLA16591146,199999.0,MLA903997549,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",199999.0,True,1,0.9,new,500,Laptop Macbook Air Apple 256gb M1 Chip 16-core Neural Engine,,buy_it_now,Garantía del vendedor: 3 meses,MLA1652,Capital Federal,284824585,MLA-NOTEBOOKS,1000,MLA903997549,8.0,platinum,16685.0,1704.0,0.02,0.93,0.05,5_green,SKY.VISION ELECTRONICA,normal,Apple MacBook Air A2337,MLA-NOTEBOOKS
329,329,Apple Macbook,,2020-11-25T00:39:32.000Z,Argentina,gold_special,active,,245004.64,MLA898644357,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",245004.64,True,0,0.7,new,1,Macbook Air 13.3  - I5 Ram 8gb Ssd 256gb Macos Mac,,buy_it_now,Garantía de fábrica: 12 meses,MLA1652,Buenos Aires,116239336,MLA-NOTEBOOKS,1,MLA898644357,0.0,platinum,5774.0,483.0,0.01,0.98,0.01,5_green,GRUPO-TECNO,normal,,
330,330,Apple Macbook,,2020-05-07T20:21:29.000Z,Argentina,gold_special,active,,2500.0,MLA853963889,"['incomplete_technical_specs', 'poor_quality_picture', 'immediate_payment', 'cart_eligible']",2500.0,True,0,0.4,used,1,Macbook Pro Para Repuestos Sin Memoria Ni Disco,,buy_it_now,Sin garantía,MLA1652,Buenos Aires,63417879,MLA-NOTEBOOKS,1,MLA853963889,3.0,,236.0,22.0,0.0,1.0,0.0,5_green,HERNANSITONE,normal,,
331,331,Apple Macbook,,2020-10-08T15:01:08.000Z,Argentina,gold_pro,active,,490049.0,MLA883014739,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",490049.0,True,0,0.9,new,1,"Apple Macbook Pro 13,31 Mwp52le/a I5 Gen10 16gb 1tb Ssd ",,buy_it_now,Garantía de fábrica: 12 meses,MLA1652,Capital Federal,583145152,MLA-NOTEBOOKS,3,MLA883014739,0.0,silver,180.0,10.0,0.07,0.93,0.0,5_green,ONE_WORLD_LATAM,normal,,
332,332,Apple Macbook,,2020-11-28T18:23:32.000Z,Argentina,gold_special,active,,85000.0,MLA899188537,"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",85000.0,True,0,0.55,used,1,Macbook Pro 15 2010 I7 2.66gz 8g Ram Ssd 500g Bat Nueva,,buy_it_now,Garantía del vendedor: 1 meses,MLA1652,Capital Federal,164032151,MLA-NOTEBOOKS,1,MLA899188537,2.0,silver,343.0,107.0,0.02,0.97,0.01,5_green,SERVICIOSAPPLEMAC,normal,,
333,333,Apple Macbook,,2020-07-21T03:12:59.000Z,Argentina,gold_special,active,,130000.0,MLA869274927,"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",130000.0,True,0,0.66,used,1,Macbook Pro 15 2012 Quadcore I7 2.3 8g 500g,,buy_it_now,Garantía del vendedor: 1 meses,MLA1652,Capital Federal,164032151,MLA-NOTEBOOKS,1,MLA869274927,11.0,silver,343.0,107.0,0.02,0.97,0.01,5_green,SERVICIOSAPPLEMAC,normal,,
334,334,Apple Macbook,,2020-11-28T18:30:42.000Z,Argentina,gold_special,active,,75000.0,MLA899188767,"['dragged_bids_and_visits', 'poor_quality_picture', 'immediate_payment', 'cart_eligible']",75000.0,True,0,0.55,used,1,Macbook Pro 13 2011 Core I5 2.3 Ghz 8g Ram Hd 500g,,buy_it_now,,MLA1652,Capital Federal,164032151,MLA-NOTEBOOKS,1,MLA899188767,,silver,343.0,107.0,0.02,0.97,0.01,5_green,SERVICIOSAPPLEMAC,normal,,
335,335,Apple Macbook,589000,2020-10-30T15:47:02.000Z,Argentina,gold_pro,active,,447800.0,MLA886138630,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible']",447800.0,True,1,0.9,new,1,Apple Macbook Pro 13.3 I5 16gb 1tb Ssd Touch Bar Silver Ctas,,buy_it_now,Garantía de fábrica: 12 meses,MLA1652,Capital Federal,110242209,MLA-NOTEBOOKS,15,MLA886138630,7.0,platinum,17229.0,899.0,0.02,0.97,0.01,5_green,VEINTEDOCEPC,normal,,
336,336,Apple Macbook,,2021-01-06T18:00:57.000Z,Argentina,gold_special,active,MLA15543662,169999.0,MLA903339842,"['immediate_payment', 'cart_eligible']",169999.0,True,0,0.77,used,1,Macbook Air 13 2018 Touch Id Intel I5 - 16 Gb - 256gb ,,buy_it_now,Garantía del vendedor: 3 meses,MLA1652,Capital Federal,541855,MLA-NOTEBOOKS,1,MLA903339842,0.0,gold,1543.0,132.0,0.0,1.0,0.0,5_green,TELOVENDO_ARG,normal,Apple MacBook Air A1932 (late 2018),MLA-NOTEBOOKS
337,337,Apple Macbook,,2020-07-23T18:31:01.000Z,Argentina,gold_special,active,,264999.0,MLA869735177,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",264999.0,True,1,0.8,new,1,Apple Macbook Air 13 I5 1.1 Ghz 8gb 512gb Ssd Mvh22le/a ,,buy_it_now,Garantía de fábrica: 12 meses,MLA1652,Capital Federal,310646112,MLA-NOTEBOOKS,4,MLA869735177,17.0,gold,2492.0,182.0,0.01,0.98,0.01,5_green,OUTTEC,normal,,
338,338,Apple Macbook,,2020-12-15T04:46:36.000Z,Argentina,gold_special,active,,55000.0,MLA901105914,"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",55000.0,True,0,0.77,used,1,Macbook Pro 15 2009 C2d 2.66 4g 320g Bat Nueva Catalina ,,buy_it_now,Garantía del vendedor: 1 meses,MLA1652,Capital Federal,164032151,MLA-NOTEBOOKS,1,MLA901105914,4.0,silver,343.0,107.0,0.02,0.97,0.01,5_green,SERVICIOSAPPLEMAC,normal,,
339,339,Apple Macbook,,2020-10-24T05:40:13.000Z,Argentina,gold_special,active,MLA15741417,139999.0,MLA885220446,"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",139999.0,True,0,0.77,used,1,Apple Macbook Pro 13 I5 2.4ghz 8gb 256gb Español Inmaculada,,buy_it_now,Sin garantía,MLA1652,Capital Federal,78024526,MLA-NOTEBOOKS,1,MLA885220446,4.0,platinum,37038.0,2559.0,0.01,0.97,0.02,5_green,IMPORTADORAFOTOGRAFICA,normal,Apple MacBook Pro A1502,MLA-NOTEBOOKS
340,340,Apple Macbook,,2020-12-20T22:39:30.000Z,Argentina,gold_special,active,MLA15306716,4250.0,MLA901783107,"['extended_warranty_eligible', 'poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",4250.0,True,0,0.66,new,500,Efi Macbook Pro Air iMac Desbloqueo 2009 Hasta 2017,,buy_it_now,Sin garantía,MLA1652,Buenos Aires,51807642,MLA-NOTEBOOKS,1000,MLA901783107,8.0,,11.0,3.0,0.0,1.0,0.0,4_light_green,LEANTIESTO,normal,Apple MacBook Air A1466,MLA-NOTEBOOKS
341,341,Apple Macbook,,2020-06-22T22:46:00.000Z,Argentina,gold_special,active,MLA15913938,249999.99,MLA863814925,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",249999.99,True,0,0.77,new,1,Macbook Air 13 I7 1.2ghz (10th Gen) 8gb 256gb Spacegray 2020,,buy_it_now,Garantía de fábrica: 1 años,MLA1652,Capital Federal,162133415,MLA-NOTEBOOKS,1,MLA863814925,46.0,,1.0,1.0,1.0,0.0,0.0,,MUCHOPARAVER1,normal,Apple MacBook Air A2179,MLA-NOTEBOOKS
342,342,Apple Macbook,,2020-12-02T21:13:10.000Z,Argentina,gold_special,active,MLA15741418,119999.0,MLA899728550,"['brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",119999.0,True,0,0.88,new,1,Macbook Pro 13 Retina 2015 128gb Ssd 8gb I5 Ciclos Hyt,,buy_it_now,Garantía de fábrica: 6 meses,MLA1652,Capital Federal,216203805,MLA-NOTEBOOKS,1,MLA899728550,7.0,platinum,16871.0,1364.0,0.01,0.97,0.02,5_green,HYT.COM.AR,normal,Apple MacBook Pro A1502 - 8 GB - 128 GB - 2560 px x 1600 px - Intel HD Graphics 6100 - Intel - Core i5 - 5257U - 60 Hz - macOS - X - 10,MLA-NOTEBOOKS
343,343,Apple Macbook,249999,2020-08-05T19:12:10.000Z,Argentina,gold_special,active,,229999.0,MLA871859024,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",229999.0,True,7,0.77,new,1,"Macbook Air 13  1.1 Ghz 2020 New Dual-core Core I3, 256gb",,buy_it_now,Garantía de fábrica: 1 años,MLA1652,Santa Fe,208137579,MLA-NOTEBOOKS,17,MLA871859024,108.0,platinum,16490.0,872.0,0.01,0.98,0.01,5_green,ONECLICKARG,normal,,
344,344,Apple Macbook,,2020-06-18T16:08:31.000Z,Argentina,gold_special,active,MLA15913938,244999.99,MLA863019200,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",244999.99,True,0,0.8,new,50,Apple Macbook Air 13.3 New 2020-i3-8gb -256ssd-iris Plus Gpu,,buy_it_now,Garantía del vendedor: 12 meses,MLA1652,Capital Federal,280992944,MLA-NOTEBOOKS,99,MLA863019200,2.0,,237.0,18.0,0.01,0.99,0.0,5_green,RAM TECHWEB,normal,Apple MacBook Air A2179,MLA-NOTEBOOKS
345,345,Apple Macbook,,2020-08-21T13:49:29.000Z,Argentina,gold_pro,active,,452641.0,MLA874451924,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",452641.0,True,0,0.8,new,1,Macbook Pro 13  (2020) Touch Bar 2.0ghz Quad-core 10th-gen C,,buy_it_now,,MLA1652,Capital Federal,169311474,MLA-NOTEBOOKS,1,MLA874451924,0.0,platinum,4037.0,309.0,0.02,0.96,0.02,5_green,VIRTUAL-ELECTRO,normal,,
