,item_id,product,title,price,accepts_mercadopago,base_price,warranty,official_store_id,seller_id,sold_quantity,catalog_product_id,category_id,start_time,seller_address.country.name,status,condition,health,tags,buying_mode,original_price,domain_id,available_quantity,initial_quantity,seller_address.state.name,listing_type_id,questions_total,user_user_type,user_seller_reputation.power_seller_status,user_nickname,user_seller_reputation.transactions.completed,user_seller_reputation.transactions.ratings.positive,user_seller_reputation.transactions.canceled,user_seller_reputation.level_id,user_seller_reputation.transactions.ratings.neutral,user_seller_reputation.transactions.ratings.negative,product_name,product_sold_quantity,product_domain_id
304,MLA901493149,Apple Macbook,Notebook Apple Macbook Air 13  I5 8gb Ram 512gb Ssd 1.1 Ghz,269000.0,True,269000.0,Garantía de fábrica: 12 meses,,15096445,0,,MLA1652,2020-12-17T21:31:48.000Z,Argentina,active,new,0.7,"['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,10,Capital Federal,gold_special,,normal,platinum,TECNOLIFE ARG,66266.0,0.98,4292.0,5_green,0.01,0.01,,,
305,MLA896987657,Apple Macbook,Macbook Pro A1502 - Con Cargador Original. Lista Para Usar! ,119800.0,True,119800.0,Garantía del vendedor: 1 meses,,90662636,0,MLA15741419,MLA1652,2020-11-13T02:18:45.000Z,Argentina,active,used,0.77,"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,1,Buenos Aires,gold_special,16.0,normal,,BUNKER_PC_INSUMOS,57.0,0.95,3.0,5_green,0.0,0.05,Apple MacBook Pro A1502 - 8 GB - 256 GB - 2560 px x 1600 px - Intel HD Graphics 6100 - Intel - Core i5 - 5257U - 60 Hz - macOS - X - 10,0.0,MLA-NOTEBOOKS
306,MLA868691999,Apple Macbook,Macbook Pro 16 2020 Ssd512 I7 16g Ram En Español Touchbar Id,580890.0,True,580890.0,Garantía de fábrica: 1 años,,210018018,0,,MLA1652,2020-07-17T17:14:09.000Z,Argentina,active,new,0.7,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,2,100,Capital Federal,gold_special,8.0,normal,platinum,LATITUDES SUR,5209.0,0.97,477.0,5_green,0.01,0.02,,,
307,MLA874750542,Apple Macbook,Macbook Air 13 2020 Retina Ssd 512gb I5 10ma Grantia Oficial,349999.0,True,349999.0,Garantía de fábrica: 12 meses,,225480741,1,MLA15913938,MLA1652,2020-08-23T13:49:56.000Z,Argentina,active,new,0.81,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,50000,99999,Capital Federal,gold_special,,normal,platinum,MLSERCOFIN,4410.0,1.0,335.0,5_green,0.0,0.0,Apple MacBook Air A2179,0.0,MLA-NOTEBOOKS
308,MLA903924284,Apple Macbook,Notebook Apple Macbook Pro 2020 13.3 I5 8gb 512gb Ssd Cuotas,359500.0,True,359500.0,Garantía de fábrica: 12 meses,,188368799,0,MLA16598196,MLA1652,2021-01-12T12:10:24.000Z,Argentina,active,new,1.0,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,1,Buenos Aires,gold_pro,0.0,normal,platinum,REDNETCORP,26610.0,0.98,1603.0,5_green,0.01,0.01,Apple MacBook Pro A2289,0.0,MLA-NOTEBOOKS
309,MLA903839702,Apple Macbook,Notebook Apple Macbook Air 2020 13.3 Core I7 16gb 512gb Ssd,265000.0,True,265000.0,Garantía de fábrica: 12 meses,,188368799,0,MLA15913938,MLA1652,2021-01-11T16:02:10.000Z,Argentina,active,new,0.8,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,1,Buenos Aires,gold_special,,normal,platinum,REDNETCORP,26610.0,0.98,1603.0,5_green,0.01,0.01,Apple MacBook Air A2179,0.0,MLA-NOTEBOOKS
310,MLA881249003,Apple Macbook,"Macbook Air 13intel Core I5, 8gb Ddr3, Ssd 256gb. Poco Uso",162740.0,True,162740.0,Sin garantía,,89573481,0,MLA15306716,MLA1652,2020-09-28T21:05:48.000Z,Argentina,active,used,0.66,"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,1,Capital Federal,gold_special,3.0,normal,,VIRREYLORETO 1959,14.0,1.0,1.0,5_green,0.0,0.0,Apple MacBook Air A1466,0.0,MLA-NOTEBOOKS
311,MLA885188434,Apple Macbook,"Macbook Pro 13 I5 2,4 4gb Ssd 128 Retina Disp 2013 Impecable",242000.0,True,242000.0,Sin garantía,,169232216,0,MLA15562880,MLA1652,2020-10-23T21:53:56.000Z,Argentina,active,used,0.81,"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,1,Capital Federal,gold_pro,5.0,normal,platinum,CYCLES MOTO,19257.0,0.96,1322.0,5_green,0.02,0.02,Apple MacBook Pro A1708 (Mid 2017),0.0,MLA-NOTEBOOKS
312,MLA900224107,Apple Macbook,Macbook  Air Mac Book Apple M1 8g 256 Ssd 1350 Usd Palermo,239999.0,True,239999.0,Garantía de fábrica: 12 meses,,185245543,0,,MLA1652,2020-12-07T21:26:11.000Z,Argentina,active,new,0.77,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,1,Capital Federal,gold_special,,normal,,PLAZAITALIASTORE,2.0,0.59,7.0,,0.0,0.41,,,
313,MLA903626257,Apple Macbook,Notebook Apple Macbook Pro 2020 13.3 Core I5 8gb 512gb Ssd,284500.0,True,284500.0,Garantía de fábrica: 12 meses,,188368799,0,MLA16598196,MLA1652,2021-01-08T20:54:42.000Z,Argentina,active,new,0.9,"['loyalty_discount_eligible', 'brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,1,Buenos Aires,gold_special,1.0,normal,platinum,REDNETCORP,26610.0,0.98,1603.0,5_green,0.01,0.01,Apple MacBook Pro A2289,0.0,MLA-NOTEBOOKS
314,MLA898092846,Apple Macbook,Macbook Pro 15 Quad Core I7 Disco Solido 256g 8gram,90000.0,True,90000.0,Sin garantía,,75041082,0,,MLA1652,2020-11-20T16:27:55.000Z,Argentina,active,used,0.66,"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,1,Capital Federal,gold_special,9.0,normal,,INGAP TOOLS,137.0,0.95,12.0,3_yellow,0.03,0.02,,,
315,MLA901664731,Apple Macbook,Macbook Pro 15  2012 I7 2.3 8g 500g Bateria 600 Ciclos,100000.0,True,100000.0,Garantía del vendedor: 1 meses,,164032151,0,,MLA1652,2020-12-19T16:28:36.000Z,Argentina,active,used,0.66,"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,1,Capital Federal,gold_special,1.0,normal,silver,SERVICIOSAPPLEMAC,342.0,0.97,107.0,5_green,0.02,0.01,,,
316,MLA904027254,Apple Macbook,Apple Macbook Air - M1 - 8gb - Ssd 512gb - 13.3 - Gold,259900.0,True,259900.0,Garantía de fábrica: 1 años,,150363083,0,MLA16591147,MLA1652,2021-01-13T01:38:50.000Z,Argentina,active,new,0.7,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,2,Capital Federal,gold_special,,normal,,MOSHOTECHVENTAS,40.0,0.97,3.0,5_green,0.0,0.03,Apple MacBook Air A2337 - Space gray - 8 GB - 512 GB - 2560 px x 1600 px - Apple GPU - Apple - M1 - macOS - X - 11,0.0,MLA-NOTEBOOKS
317,MLA901456707,Apple Macbook,Apple Macbook Air I3 8gb Ssd 256gb Gold - New Model,199000.0,True,199000.0,Garantía del vendedor: 1 meses,,150363083,0,MLA15913938,MLA1652,2020-12-17T18:32:15.000Z,Argentina,active,new,0.8,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,1,Capital Federal,gold_pro,,normal,,MOSHOTECHVENTAS,40.0,0.97,3.0,5_green,0.0,0.03,Apple MacBook Air A2179,0.0,MLA-NOTEBOOKS
318,MLA903520516,Apple Macbook,Apple Macbook Air 13 I5 1.1 Ghz 8gb 512gb Ssd Mvh52ll/a Gold,239000.0,True,239000.0,Garantía de fábrica: 1 años,,150363083,0,MLA15913938,MLA1652,2021-01-07T22:27:37.000Z,Argentina,active,new,0.7,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,2,Capital Federal,gold_special,0.0,normal,,MOSHOTECHVENTAS,40.0,0.97,3.0,5_green,0.0,0.03,Apple MacBook Air A2179,0.0,MLA-NOTEBOOKS
319,MLA739905658,Apple Macbook,Mantenimiento Mac,4500.0,True,4500.0,Garantía del vendedor: 6 meses,,42259661,0,,MLA1652,2018-07-29T05:08:44.000Z,Argentina,active,new,0.8,"['incomplete_technical_specs', 'poor_quality_picture', 'poor_quality_thumbnail', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,500,997,Capital Federal,gold_pro,56.0,normal,,MAG LEON,200.0,0.98,17.0,3_yellow,0.02,0.0,,,
320,MLA904482026,Apple Macbook,Apple Macbook Air - M1 - 8gb - Ssd 512gb - 13.3 - Space Gray,259900.0,True,259900.0,Garantía de fábrica: 1 años,,150363083,0,MLA16591147,MLA1652,2021-01-16T14:36:17.000Z,Argentina,active,new,0.7,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,1,Capital Federal,gold_special,1.0,normal,,MOSHOTECHVENTAS,40.0,0.97,3.0,5_green,0.0,0.03,Apple MacBook Air A2337 - Space gray - 8 GB - 512 GB - 2560 px x 1600 px - Apple GPU - Apple - M1 - macOS - X - 11,0.0,MLA-NOTEBOOKS
321,MLA904482077,Apple Macbook,Apple Macbook Air - M1 - 8gb - Ssd 512gb - 13.3 - Space Gray,329900.0,True,329900.0,Garantía de fábrica: 1 años,,150363083,0,MLA16591147,MLA1652,2021-01-16T14:37:57.000Z,Argentina,active,new,0.8,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,1,Capital Federal,gold_pro,,normal,,MOSHOTECHVENTAS,40.0,0.97,3.0,5_green,0.0,0.03,Apple MacBook Air A2337 - Space gray - 8 GB - 512 GB - 2560 px x 1600 px - Apple GPU - Apple - M1 - macOS - X - 11,0.0,MLA-NOTEBOOKS
322,MLA903519722,Apple Macbook,Apple Macbook Air 13 I5 1.1 Ghz 8gb 512gb Ssd Mvh52ll/a Gold,299000.0,True,299000.0,Garantía de fábrica: 1 años,,150363083,0,MLA15913938,MLA1652,2021-01-07T22:28:39.000Z,Argentina,active,new,0.8,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,2,Capital Federal,gold_pro,0.0,normal,,MOSHOTECHVENTAS,40.0,0.97,3.0,5_green,0.0,0.03,Apple MacBook Air A2179,0.0,MLA-NOTEBOOKS
323,MLA904027275,Apple Macbook,Apple Macbook Air - M1 - 8gb - Ssd 512gb - 13.3 - Gold,319000.0,True,319000.0,Garantía de fábrica: 1 años,,150363083,0,MLA16591147,MLA1652,2021-01-13T01:40:20.000Z,Argentina,active,new,0.8,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,2,Capital Federal,gold_pro,0.0,normal,,MOSHOTECHVENTAS,40.0,0.97,3.0,5_green,0.0,0.03,Apple MacBook Air A2337 - Space gray - 8 GB - 512 GB - 2560 px x 1600 px - Apple GPU - Apple - M1 - macOS - X - 11,0.0,MLA-NOTEBOOKS
324,MLA884070503,Apple Macbook,Apple Macbook Air Modelo A2179 1.2ghz/16gb/256gb Nuevo,222049.0,True,222049.0,Garantía del vendedor: 3 meses,,11884210,0,MLA15913938,MLA1652,2020-10-15T19:58:00.000Z,Argentina,active,new,0.8,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,1,Capital Federal,gold_special,,normal,platinum,RYKLATINO,4787.0,0.96,412.0,5_green,0.02,0.02,Apple MacBook Air A2179,0.0,MLA-NOTEBOOKS
325,MLA865542436,Apple Macbook,Macbook Air I3-1000ng4 256gb Ssd 8gb Ram 13.3puLG Space Gray,152553.94,True,152553.94,Garantía de fábrica: 12 meses,,60246795,2,MLA15913938,MLA1652,2020-07-01T18:57:30.000Z,Argentina,active,new,0.66,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,11,Córdoba,gold_special,16.0,normal,platinum,MAURICOMPUTACION,6265.0,0.97,517.0,5_green,0.01,0.02,Apple MacBook Air A2179,0.0,MLA-NOTEBOOKS
326,MLA903997549,Apple Macbook,Laptop Macbook Air Apple 256gb M1 Chip 16-core Neural Engine,199999.0,True,199999.0,Garantía del vendedor: 3 meses,,284824585,1,MLA16591146,MLA1652,2021-01-12T20:31:40.000Z,Argentina,active,new,0.9,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,500,1000,Capital Federal,gold_special,8.0,normal,platinum,SKY.VISION ELECTRONICA,16673.0,0.93,1704.0,5_green,0.02,0.05,Apple MacBook Air A2337,0.0,MLA-NOTEBOOKS
327,MLA898644357,Apple Macbook,Macbook Air 13.3  - I5 Ram 8gb Ssd 256gb Macos Mac,245004.64,True,245004.64,Garantía de fábrica: 12 meses,,116239336,0,,MLA1652,2020-11-25T00:39:32.000Z,Argentina,active,new,0.7,"['poor_quality_thumbnail', 'poor_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,1,Buenos Aires,gold_special,,normal,platinum,GRUPO-TECNO,5770.0,0.98,483.0,5_green,0.01,0.01,,,
328,MLA853963889,Apple Macbook,Macbook Pro Para Repuestos Sin Memoria Ni Disco,2500.0,True,2500.0,Sin garantía,,63417879,0,,MLA1652,2020-05-07T20:21:29.000Z,Argentina,active,used,0.4,"['incomplete_technical_specs', 'poor_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,1,Buenos Aires,gold_special,3.0,normal,,HERNANSITONE,236.0,1.0,22.0,5_green,0.0,0.0,,,
329,MLA883014739,Apple Macbook,"Apple Macbook Pro 13,31 Mwp52le/a I5 Gen10 16gb 1tb Ssd ",490049.0,True,490049.0,Garantía de fábrica: 12 meses,,583145152,0,,MLA1652,2020-10-08T15:01:08.000Z,Argentina,active,new,0.9,"['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,3,Capital Federal,gold_pro,,normal,silver,ONE_WORLD_LATAM,178.0,0.93,10.0,5_green,0.07,0.0,,,
330,MLA899188537,Apple Macbook,Macbook Pro 15 2010 I7 2.66gz 8g Ram Ssd 500g Bat Nueva,85000.0,True,85000.0,Garantía del vendedor: 1 meses,,164032151,0,,MLA1652,2020-11-28T18:23:32.000Z,Argentina,active,used,0.55,"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,1,Capital Federal,gold_special,2.0,normal,silver,SERVICIOSAPPLEMAC,342.0,0.97,107.0,5_green,0.02,0.01,,,
331,MLA869274927,Apple Macbook,Macbook Pro 15 2012 Quadcore I7 2.3 8g 500g,130000.0,True,130000.0,Garantía del vendedor: 1 meses,,164032151,0,,MLA1652,2020-07-21T03:12:59.000Z,Argentina,active,used,0.66,"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,1,Capital Federal,gold_special,,normal,silver,SERVICIOSAPPLEMAC,342.0,0.97,107.0,5_green,0.02,0.01,,,
332,MLA899188767,Apple Macbook,Macbook Pro 13 2011 Core I5 2.3 Ghz 8g Ram Hd 500g,75000.0,True,75000.0,,,164032151,0,,MLA1652,2020-11-28T18:30:42.000Z,Argentina,active,used,0.55,"['dragged_bids_and_visits', 'poor_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,1,Capital Federal,gold_special,6.0,normal,silver,SERVICIOSAPPLEMAC,342.0,0.97,107.0,5_green,0.02,0.01,,,
333,MLA886138630,Apple Macbook,Apple Macbook Pro 13.3 I5 16gb 1tb Ssd Touch Bar Silver Ctas,447800.0,True,447800.0,Garantía de fábrica: 12 meses,,110242209,1,,MLA1652,2020-10-30T15:47:02.000Z,Argentina,active,new,0.9,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,589000,MLA-NOTEBOOKS,1,15,Capital Federal,gold_pro,,normal,platinum,VEINTEDOCEPC,17222.0,0.97,899.0,5_green,0.02,0.01,,,
334,MLA903339842,Apple Macbook,Macbook Air 13 2018 Touch Id Intel I5 - 16 Gb - 256gb ,169999.0,True,169999.0,Garantía del vendedor: 3 meses,,541855,0,MLA15543662,MLA1652,2021-01-06T18:00:57.000Z,Argentina,active,used,0.77,"['immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,1,Capital Federal,gold_special,,normal,gold,TELOVENDO_ARG,1543.0,1.0,132.0,5_green,0.0,0.0,Apple MacBook Air A1932 (late 2018),0.0,MLA-NOTEBOOKS
335,MLA869735177,Apple Macbook,Apple Macbook Air 13 I5 1.1 Ghz 8gb 512gb Ssd Mvh22le/a ,264999.0,True,264999.0,Garantía de fábrica: 12 meses,,310646112,1,,MLA1652,2020-07-23T18:31:01.000Z,Argentina,active,new,0.8,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,4,Capital Federal,gold_special,,normal,gold,OUTTEC,2488.0,0.98,182.0,5_green,0.01,0.01,,,
336,MLA901105914,Apple Macbook,Macbook Pro 15 2009 C2d 2.66 4g 320g Bat Nueva Catalina ,55000.0,True,55000.0,Garantía del vendedor: 1 meses,,164032151,0,,MLA1652,2020-12-15T04:46:36.000Z,Argentina,active,used,0.77,"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,1,Capital Federal,gold_special,,normal,silver,SERVICIOSAPPLEMAC,342.0,0.97,107.0,5_green,0.02,0.01,,,
337,MLA885220446,Apple Macbook,Apple Macbook Pro 13 I5 2.4ghz 8gb 256gb Español Inmaculada,139999.0,True,139999.0,Sin garantía,,78024526,0,MLA15741417,MLA1652,2020-10-24T05:40:13.000Z,Argentina,active,used,0.77,"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,1,Capital Federal,gold_special,,normal,platinum,IMPORTADORAFOTOGRAFICA,36994.0,0.97,2558.0,5_green,0.01,0.02,Apple MacBook Pro A1502,0.0,MLA-NOTEBOOKS
338,MLA901783107,Apple Macbook,Efi Macbook Pro Air iMac Desbloqueo 2009 Hasta 2017,4250.0,True,4250.0,Sin garantía,,51807642,0,MLA15306716,MLA1652,2020-12-20T22:39:30.000Z,Argentina,active,new,0.66,"['extended_warranty_eligible', 'poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,500,1000,Buenos Aires,gold_special,8.0,normal,,LEANTIESTO,11.0,1.0,3.0,4_light_green,0.0,0.0,Apple MacBook Air A1466,0.0,MLA-NOTEBOOKS
339,MLA863814925,Apple Macbook,Macbook Air 13 I7 1.2ghz (10th Gen) 8gb 256gb Spacegray 2020,249999.99,True,249999.99,Garantía de fábrica: 1 años,,162133415,0,MLA15913938,MLA1652,2020-06-22T22:46:00.000Z,Argentina,active,new,0.77,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,1,Capital Federal,gold_special,,normal,,MUCHOPARAVER1,1.0,0.0,1.0,,1.0,0.0,Apple MacBook Air A2179,0.0,MLA-NOTEBOOKS
340,MLA899728550,Apple Macbook,Macbook Pro 13 Retina 2015 128gb Ssd 8gb I5 Ciclos Hyt,119999.0,True,119999.0,Garantía de fábrica: 6 meses,,216203805,0,MLA15741418,MLA1652,2020-12-02T21:13:10.000Z,Argentina,active,new,0.88,"['brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,1,Capital Federal,gold_special,,normal,platinum,HYT.COM.AR,16840.0,0.97,1364.0,5_green,0.01,0.02,Apple MacBook Pro A1502 - 8 GB - 128 GB - 2560 px x 1600 px - Intel HD Graphics 6100 - Intel - Core i5 - 5257U - 60 Hz - macOS - X - 10,0.0,MLA-NOTEBOOKS
341,MLA871859024,Apple Macbook,"Macbook Air 13  1.1 Ghz 2020 New Dual-core Core I3, 256gb",229999.0,True,229999.0,Garantía de fábrica: 1 años,,208137579,7,,MLA1652,2020-08-05T19:12:10.000Z,Argentina,active,new,0.77,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,249999,MLA-NOTEBOOKS,1,17,Santa Fe,gold_special,108.0,normal,platinum,ONECLICKARG,16469.0,0.98,872.0,5_green,0.01,0.01,,,
342,MLA863019200,Apple Macbook,Apple Macbook Air 13.3 New 2020-i3-8gb -256ssd-iris Plus Gpu,244999.99,True,244999.99,Garantía del vendedor: 12 meses,,280992944,0,MLA15913938,MLA1652,2020-06-18T16:08:31.000Z,Argentina,active,new,0.8,"['poor_quality_thumbnail', 'poor_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,50,99,Capital Federal,gold_special,2.0,normal,,RAM TECHWEB,237.0,0.99,18.0,5_green,0.01,0.0,Apple MacBook Air A2179,0.0,MLA-NOTEBOOKS
343,MLA874451924,Apple Macbook,Macbook Pro 13  (2020) Touch Bar 2.0ghz Quad-core 10th-gen C,452641.0,True,452641.0,,,169311474,0,,MLA1652,2020-08-21T13:49:29.000Z,Argentina,active,new,0.8,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,1,Capital Federal,gold_pro,,normal,platinum,VIRTUAL-ELECTRO,4036.0,0.96,309.0,5_green,0.02,0.02,,,
344,MLA874453214,Apple Macbook,Macbook Pro 13  (2020) Touch Bar 1.4ghz Quad-core 8th-gen Co,372840.0,True,372840.0,,,169311474,0,,MLA1652,2020-08-21T13:49:29.000Z,Argentina,active,new,0.8,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,1,Capital Federal,gold_pro,,normal,platinum,VIRTUAL-ELECTRO,4036.0,0.96,309.0,5_green,0.02,0.02,,,
345,MLA902748177,Apple Macbook,Macbook Pro 2021 M1 8 Cores Ssd256 8gb Entrega Hoy !! Grtia,399999.0,True,399999.0,Garantía de fábrica: 12 meses,,225480741,0,,MLA1652,2020-12-31T12:17:23.000Z,Argentina,active,new,1.0,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,50,100,Capital Federal,gold_pro,1.0,normal,platinum,MLSERCOFIN,4410.0,1.0,335.0,5_green,0.0,0.0,,,
346,MLA900048065,Apple Macbook,"Macbook Air 13 2017 Core I5 1,8gz 8gb Ram- Ssd256gb- En Caja",155000.17,True,155000.17,Sin garantía,,79268188,0,MLA15313470,MLA1652,2020-12-05T15:13:50.000Z,Argentina,active,used,0.75,"['immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,1,Capital Federal,gold_special,11.0,normal,,XERO 1,6.0,1.0,1.0,,0.0,0.0,Apple MacBook Air A1466 - Silver - 8 GB - 256 GB - 1440 px x 900 px - Intel HD Graphics 6000 - Intel - Core i5 - 5350U - macOS - Sierra - 10,0.0,MLA-NOTEBOOKS
347,MLA859254936,Apple Macbook,"Macbook Pro 13  Retina Mid 2017 I5 3,1gh 8gb 256gb",190000.0,True,190000.0,,,73545538,0,,MLA1652,2020-05-31T22:31:07.000Z,Argentina,active,used,0.75,"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,1,Capital Federal,gold_special,40.0,normal,,MATIASKUNKEL,3.0,0.99,0.0,,0.0,0.01,,,
348,MLA897512865,Apple Macbook,Macbook Pro 15 2018 I7 16 Gb Ram 500 Gb Touch Bar Como Nueva,475000.0,True,475000.0,Sin garantía,,53729536,0,MLA15246684,MLA1652,2020-11-17T01:46:34.000Z,Argentina,active,used,0.9,"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,1,Capital Federal,gold_special,3.0,normal,platinum,SHOWMUSIC,8449.0,0.98,620.0,5_green,0.01,0.01,Apple MacBook Pro A1990,0.0,MLA-NOTEBOOKS
349,MLA898324902,Apple Macbook,Macbook Air 2017 Core I5 1.8 Ghz + 8 Gb 128 Ssd Impecable,130000.0,True,130000.0,Sin garantía,,85758072,0,MLA15306717,MLA1652,2020-11-22T16:15:11.000Z,Argentina,active,used,0.75,"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,1,Buenos Aires,gold_special,,normal,,RAM_SALG2009,6.0,1.0,0.0,,0.0,0.0,Apple MacBook Air A1466 - Silver - 8 GB - 128 GB - 1440 px x 900 px - Intel HD Graphics 6000 - Intel - Core i5 - 5350U - macOS - Sierra - 10,0.0,MLA-NOTEBOOKS
350,MLA866359667,Apple Macbook,Macbook Air 2020  I5 / 8gb / 512ssd / Español / Stock Real,269000.0,True,269000.0,Garantía de fábrica: 12 meses,,9689161,0,,MLA1652,2020-07-04T19:22:10.000Z,Argentina,active,new,0.77,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,1,Capital Federal,gold_special,,normal,,AUDIOCONCEPTS,16.0,0.99,8.0,5_green,0.01,0.0,,,
351,MLA886419820,Apple Macbook,Macbook Pro 15 Usada Batería Nueva. Impecable Núñez Apple,65000.0,True,65000.0,Sin garantía,,8231693,0,,MLA1652,2020-11-02T05:19:46.000Z,Argentina,active,used,0.55,"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,1,Capital Federal,gold_special,,normal,,LULÚ2002,36.0,0.99,7.0,5_green,0.01,0.0,,,
