;index;item_id;product;price;accepts_mercadopago;listing_type_id;available_quantity;initial_quantity;original_price;title;category_id;health;catalog_product_id;warranty;domain_id;sold_quantity;buying_mode;official_store_id;seller_address.state.name;start_time;status;condition;tags;seller_address.country.name;seller_id;base_price;questions_total;user_seller_reputation.transactions.completed;user_seller_reputation.transactions.ratings.neutral;user_nickname;user_seller_reputation.transactions.ratings.negative;user_seller_reputation.level_id;user_seller_reputation.transactions.ratings.positive;user_seller_reputation.power_seller_status;user_user_type;user_seller_reputation.transactions.canceled;product_sold_quantity;product_domain_id;product_name
345;345;MLA902748177;Apple Macbook;399999.0;TRUE;gold_pro;50;100;;Macbook Pro 2021 M1 8 Cores Ssd256 8gb Entrega Hoy !! Grtia;MLA1652;1.0;;Garantía de fábrica: 12 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-12-31T12:17:23.000Z;active;new;['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;225480741;399999.0;1.0;4409.0;0.0;MLSERCOFIN;0.0;5_green;1.0;platinum;normal;335.0;;;
346;346;MLA900048065;Apple Macbook;155000.17;TRUE;gold_special;1;1;;Macbook Air 13 2017 Core I5 1,8gz 8gb Ram- Ssd256gb- En Caja;MLA1652;0.75;MLA15313470;Sin garantía;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-12-05T15:13:50.000Z;active;used;['immediate_payment', 'cart_eligible'];Argentina;79268188;155000.17;;6.0;0.0;XERO 1;0.0;;1.0;;normal;1.0;0.0;MLA-NOTEBOOKS;Apple MacBook Air A1466 - Silver - 8 GB - 256 GB - 1440 px x 900 px - Intel HD Graphics 6000 - Intel - Core i5 - 5350U - macOS - Sierra - 10
347;347;MLA859254936;Apple Macbook;190000.0;TRUE;gold_special;1;1;;Macbook Pro 13  Retina Mid 2017 I5 3,1gh 8gb 256gb;MLA1652;0.75;;;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-05-31T22:31:07.000Z;active;used;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;73545538;190000.0;;3.0;0.0;MATIASKUNKEL;0.01;;0.99;;normal;0.0;;;
348;348;MLA897512865;Apple Macbook;475000.0;TRUE;gold_special;1;1;;Macbook Pro 15 2018 I7 16 Gb Ram 500 Gb Touch Bar Como Nueva;MLA1652;0.9;MLA15246684;Sin garantía;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-11-17T01:46:34.000Z;active;used;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;53729536;475000.0;3.0;8447.0;0.01;SHOWMUSIC;0.01;5_green;0.98;platinum;normal;620.0;0.0;MLA-NOTEBOOKS;Apple MacBook Pro A1990
349;349;MLA898324902;Apple Macbook;130000.0;TRUE;gold_special;1;1;;Macbook Air 2017 Core I5 1.8 Ghz + 8 Gb 128 Ssd Impecable;MLA1652;0.75;MLA15306717;Sin garantía;MLA-NOTEBOOKS;0;buy_it_now;;Buenos Aires;2020-11-22T16:15:11.000Z;active;used;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;85758072;130000.0;8.0;6.0;0.0;RAM_SALG2009;0.0;;1.0;;normal;0.0;0.0;MLA-NOTEBOOKS;Apple MacBook Air A1466 - Silver - 8 GB - 128 GB - 1440 px x 900 px - Intel HD Graphics 6000 - Intel - Core i5 - 5350U - macOS - Sierra - 10
350;350;MLA866359667;Apple Macbook;269000.0;TRUE;gold_special;1;1;;Macbook Air 2020  I5 / 8gb / 512ssd / Español / Stock Real;MLA1652;0.77;;Garantía de fábrica: 12 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-07-04T19:22:10.000Z;active;new;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;9689161;269000.0;2.0;16.0;0.01;AUDIOCONCEPTS;0.0;5_green;0.99;;normal;8.0;;;
351;351;MLA886419820;Apple Macbook;65000.0;TRUE;gold_special;1;1;;Macbook Pro 15 Usada Batería Nueva. Impecable Núñez Apple;MLA1652;0.55;;Sin garantía;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-11-02T05:19:46.000Z;active;used;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;8231693;65000.0;;35.0;0.01;LULÚ2002;0.0;5_green;0.99;;normal;7.0;;;
352;352;MLA885221305;Apple Macbook;449999.0;TRUE;gold_pro;1;1;;Apple Macbook Pro 13 I7 16gb 1tb Touch Bar Español Open-box;MLA1652;0.88;MLA15552876;Sin garantía;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-10-24T05:34:43.000Z;active;used;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;78024526;449999.0;;36969.0;0.01;IMPORTADORAFOTOGRAFICA;0.02;5_green;0.97;platinum;normal;2557.0;0.0;MLA-NOTEBOOKS;Apple MacBook Pro A1989 (2019)
353;353;MLA876215071;Apple Macbook;300000.0;TRUE;gold_special;1;1;;Apple Macbook Pro 2017 I7 16gb Ram;MLA1652;0.66;MLA15562880;Sin garantía;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-09-01T23:11:16.000Z;active;used;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;190308668;300000.0;;2.0;0.0;LUCS49;0.0;;1.0;;normal;1.0;0.0;MLA-NOTEBOOKS;Apple MacBook Pro A1708 (Mid 2017)
354;354;MLA874444752;Apple Macbook;353060.0;TRUE;gold_special;1;1;;Macbook Pro 13  (2020) Touch Bar 2.0ghz Quad-core 10th-gen C;MLA1652;0.7;;;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-08-21T12:48:34.000Z;active;new;['poor_quality_thumbnail', 'poor_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;169311474;353060.0;2.0;4036.0;0.02;VIRTUAL-ELECTRO;0.02;5_green;0.96;platinum;normal;309.0;;;
355;355;MLA902174493;Apple Macbook;350000.0;TRUE;gold_special;1;1;;Apple 13.3 Macbook Pro M1 8gb/512gb 2100 Usd;MLA1652;0.8;MLA16267559;Garantía de fábrica: 1 años;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-12-24T16:41:18.000Z;active;new;['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;75217772;350000.0;1.0;3132.0;0.01;SNEAKERS LIFE;0.0;5_green;0.99;platinum;normal;332.0;0.0;MLA-NOTEBOOKS;Apple MacBook Pro A2251 (Mid 2020)
356;356;MLA868716375;Apple Macbook;579990.0;TRUE;gold_special;2;100;;Macbook Pro 13 2020 Ssd1tb I5 16g Ram En Español Touchbar Id;MLA1652;0.7;MLA15248256;Garantía de fábrica: 1 años;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-07-17T18:58:52.000Z;active;new;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;210018018;579990.0;;5209.0;0.01;LATITUDES SUR;0.02;5_green;0.97;platinum;normal;477.0;0.0;MLA-NOTEBOOKS;Apple MacBook Pro A2159
357;357;MLA904194134;Apple Macbook;36000.0;TRUE;gold_special;1;1;;Macbook White Unibody (13inch, Late 2009) Pocible Permuta!!;MLA1652;;;Sin garantía;MLA-NOTEBOOKS;0;buy_it_now;;Buenos Aires;2021-01-14T13:33:10.000Z;active;used;['dragged_bids_and_visits', 'immediate_payment', 'cart_eligible'];Argentina;230470506;36000.0;6.0;91.0;0.0;CLAUMER 70;0.0;5_green;1.0;;normal;11.0;;;
358;358;MLA903910913;Apple Macbook;110000.0;TRUE;gold_special;1;1;;Macbook Pro 13 I5 2.5 Ghz 4gb - Ssd 120gb + 500gb 290 Ciclos;MLA1652;0.88;;Sin garantía;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2021-01-12T02:17:26.000Z;active;used;['immediate_payment', 'cart_eligible'];Argentina;42230407;110000.0;0.0;717.0;0.0;DCELECTRONICASHOP;0.0;5_green;1.0;silver;normal;37.0;;;
359;359;MLA903603208;Apple Macbook;87000.0;TRUE;gold_special;1;1;;Macbook Air Apple Intel Core I5 Ram 4gb 13,3 Inch ;MLA1652;0.55;;Sin garantía;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2021-01-08T18:16:00.000Z;active;used;['immediate_payment', 'cart_eligible'];Argentina;36552322;87000.0;5.0;9422.0;0.01;GRIMAXARGENTINA.COM.AR;0.01;5_green;0.98;platinum;normal;1036.0;;;
360;360;MLA902700328;Apple Macbook;299999.0;TRUE;gold_pro;1;48;;Macbook Air M1 2021 256gb 8gb 8 Cores Garantía Oficial;MLA1652;1;MLA16591146;Garantía de fábrica: 12 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-12-30T20:08:24.000Z;active;new;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;225480741;299999.0;;4409.0;0.0;MLSERCOFIN;0.0;5_green;1.0;platinum;normal;335.0;0.0;MLA-NOTEBOOKS;Apple MacBook Air A2337
361;361;MLA901131516;Apple Macbook;27000.0;TRUE;gold_special;1;1;;Macbook White Unibody (mid 2010);MLA1652;0.75;;Sin garantía;MLA-NOTEBOOKS;0;buy_it_now;;Buenos Aires;2020-12-15T13:27:51.000Z;active;used;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;45305084;27000.0;16.0;1.0;0.0;FRANCO_TUV;0.0;;1.0;;normal;1.0;;;
362;362;MLA877584934;Apple Macbook;135000.0;TRUE;gold_special;1;1;;Macbook Pro 15 Mid 2012 Quadcore I7 2.3 8g Ssd 500g 1.5g Vid;MLA1652;0.66;;Garantía del vendedor: 1 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-09-09T13:48:29.000Z;active;used;['immediate_payment', 'cart_eligible'];Argentina;164032151;135000.0;4.0;341.0;0.02;SERVICIOSAPPLEMAC;0.01;5_green;0.97;silver;normal;107.0;;;
363;363;MLA871042084;Apple Macbook;80000.0;TRUE;gold_special;1;1;;Macbook Pro 15  2011 Quadcore I7 8g 500g Hd Bateria Nueva;MLA1652;0.66;;Garantía del vendedor: 1 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-07-31T12:29:35.000Z;active;used;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;164032151;80000.0;;341.0;0.02;SERVICIOSAPPLEMAC;0.01;5_green;0.97;silver;normal;107.0;;;
364;364;MLA900122216;Apple Macbook;234999.0;TRUE;gold_special;1;1;;Apple Macbook 12 Retina. M7 8gb 512gb Ssd. Customizada;MLA1652;0.75;;Sin garantía;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-12-06T16:23:33.000Z;active;used;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;4642354;234999.0;;6.0;0.0;SEBABIG;0.0;;1.0;;normal;0.0;;;
365;365;MLA885221297;Apple Macbook;359999.0;TRUE;gold_special;1;1;;Apple Macbook Pro 13 I7 16gb 1tb Touch Bar Español Open-box;MLA1652;0.77;MLA15552876;Sin garantía;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-10-24T05:33:52.000Z;active;used;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;78024526;359999.0;;36969.0;0.01;IMPORTADORAFOTOGRAFICA;0.02;5_green;0.97;platinum;normal;2557.0;0.0;MLA-NOTEBOOKS;Apple MacBook Pro A1989 (2019)
366;366;MLA902823163;Apple Macbook;170000.0;TRUE;gold_special;1;1;;Macbookpro 15 Retina I7 2.2 16gb 256ssd 2015 447 Ciclos!;MLA1652;0.75;;Sin garantía;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2021-01-01T18:57:46.000Z;active;used;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;79405037;170000.0;;7.0;0.0;CARLOSRODRIGOME;0.0;;1.0;;normal;0.0;;;
367;367;MLA866525271;Apple Macbook;60000.0;TRUE;gold_special;1;1;;Macbook Pro (2009) 4gb 256mb (usada);MLA1652;0.55;;Sin garantía;MLA-NOTEBOOKS;0;buy_it_now;;Buenos Aires;2020-07-05T20:16:14.000Z;active;used;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;59106956;60000.0;;71.0;0.0;SAM BONITAS;0.0;5_green;1.0;;normal;6.0;;;
368;368;MLA884853377;Apple Macbook;90000.0;TRUE;gold_special;1;1;;Macbook Pro 13-inch Early 2011 - 12 Ram - Ssd 120 + Hdd 320;MLA1652;0.75;;Sin garantía;MLA-NOTEBOOKS;0;buy_it_now;;Buenos Aires;2020-10-21T20:20:08.000Z;active;used;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;109902;90000.0;4.0;3.0;0.0;SEBAEEE;0.06;;0.94;;normal;0.0;;;
369;369;MLA868604370;Apple Macbook;100.0;TRUE;gold_special;1;5;;Macbook Pro Repuestos;MLA1652;0.87;;Garantía del vendedor: 7 días;MLA-NOTEBOOKS;4;buy_it_now;;Capital Federal;2020-07-17T05:08:38.000Z;active;used;['dragged_bids_and_visits', 'poor_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;237211563;100.0;33.0;62.0;0.0;TECNISERVICIOVENEZUELARGENTIN;0.02;5_green;0.98;;normal;4.0;;;
370;370;MLA902080735;Apple Macbook;399999.0;TRUE;gold_special;1;2;;Macbook Pro Chip M1 -13.3  - 512 Gb - 8gb Ram -ultimo Modelo;MLA1652;0.9;MLA16598196;Garantía de fábrica: 12 meses;MLA-NOTEBOOKS;1;buy_it_now;;Capital Federal;2020-12-23T14:41:07.000Z;active;new;['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;83671985;399999.0;;16.0;0.0;NEW GADGETS;0.0;5_green;1.0;;normal;2.0;0.0;MLA-NOTEBOOKS;Apple MacBook Pro A2289
371;371;MLA901670940;Apple Macbook;239999.0;TRUE;gold_special;1;1;;Macbook Pro Thunderbolt - 16gb Ram I5 Ssd 256 - A1708 Perfec;MLA1652;0.77;MLA15562880;Sin garantía;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-12-19T18:14:37.000Z;active;used;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;203958313;239999.0;;76.0;0.03;WEIVEN STUDIO;0.0;5_green;0.97;;normal;8.0;0.0;MLA-NOTEBOOKS;Apple MacBook Pro A1708 (Mid 2017)
372;372;MLA846274195;Apple Macbook;63000.0;TRUE;gold_pro;1;1;;Macbook Pro 2009;MLA1652;0.62;;Sin garantía;MLA-NOTEBOOKS;0;buy_it_now;;Buenos Aires;2020-03-31T06:09:17.000Z;active;used;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;376999681;63000.0;125.0;1.0;0.0;GUEL4987242;0.0;;1.0;;normal;2.0;;;
373;373;MLA903784259;Apple Macbook;150000.0;TRUE;gold_special;1;1;;Macbook Pro Retina 13 - 2015 - 2,9ghz - I5 - 512gb - 800 Cic;MLA1652;0.77;MLA15741417;Garantía del vendedor: 2 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2021-01-10T22:21:14.000Z;active;used;['immediate_payment', 'cart_eligible'];Argentina;165560017;150000.0;1.0;5406.0;0.03;EMOHOME;0.01;5_green;0.96;gold;normal;207.0;0.0;MLA-NOTEBOOKS;Apple MacBook Pro A1502
374;374;MLA883264449;Apple Macbook;399999.0;TRUE;gold_special;1;4;;Laptop Apple Macbook Pro 10 16gb Ram 512gb Pantalla 13.3;MLA1652;0.8;;Garantía del vendedor: 3 meses;MLA-NOTEBOOKS;1;buy_it_now;;Capital Federal;2020-10-09T20:08:49.000Z;active;new;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;284824585;399999.0;;16670.0;0.02;SKY.VISION ELECTRONICA;0.05;5_green;0.93;platinum;normal;1703.0;;;
375;375;MLA901230510;Apple Macbook;265000.0;TRUE;gold_special;1;1;;Apple Macbook Pro 13.3  I5 8gb Ssd 256gb Touchbar Muhr2ll/a;MLA1652;0.8;MLA15552876;Garantía de fábrica: 12 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-12-16T04:55:12.000Z;active;new;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;10716498;265000.0;2.0;189.0;0.0;-XYZHARD-;0.0;5_green;1.0;silver;normal;12.0;0.0;MLA-NOTEBOOKS;Apple MacBook Pro A1989 (2019)
376;376;MLA899841183;Apple Macbook;110000.0;TRUE;gold_special;1;1;;Macbook Pro 13-inch  Early 2015 Con Retina Display,;MLA1652;0.66;MLA15741417;Sin garantía;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-12-03T18:40:06.000Z;active;used;['immediate_payment', 'cart_eligible'];Argentina;61356093;110000.0;22.0;0.0;0.0;BALUCOHEN;0.0;;1.0;;normal;0.0;0.0;MLA-NOTEBOOKS;Apple MacBook Pro A1502
377;377;MLA903956324;Apple Macbook;150000.0;TRUE;gold_special;1;1;;Apple Macbook Air 13-inch 2015 (a1466) I5 8gb Ram/256gb Ssd;MLA1652;0.88;MLA15313470;Garantía del vendedor: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2021-01-12T16:37:47.000Z;active;new;['brand_verified', 'immediate_payment', 'cart_eligible'];Argentina;455063291;150000.0;;49.0;0.0;MODEL-COMPUTER;0.0;5_green;1.0;;normal;7.0;0.0;MLA-NOTEBOOKS;Apple MacBook Air A1466 - Silver - 8 GB - 256 GB - 1440 px x 900 px - Intel HD Graphics 6000 - Intel - Core i5 - 5350U - macOS - Sierra - 10
378;378;MLA899044506;Apple Macbook;95000.0;TRUE;gold_special;1;1;;Macbook Air 13 Early 2015 Core I5 4gb Ram Hd  121gb Leer;MLA1652;0.55;MLA15306716;Sin garantía;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-11-27T15:18:04.000Z;active;used;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;166330168;95000.0;;497.0;0.03;ELOJODETHUNDERA;0.02;5_green;0.95;silver;normal;15.0;0.0;MLA-NOTEBOOKS;Apple MacBook Air A1466
379;379;MLA860006729;Apple Macbook;130000.0;TRUE;gold_special;1;1;;Mac Book Air (13-inch, Early 2015) Procesador 1,6 Ghz Intel ;MLA1652;0.55;;Sin garantía;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-06-04T02:54:34.000Z;active;used;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;19307565;130000.0;;40.0;0.04;MOPATI;0.0;5_green;0.96;;normal;7.0;;;
380;380;MLA902748729;Apple Macbook;399999.0;TRUE;gold_special;50;100;;Macbook Air 2021 M1 8 Cores Ssd512 Nuevo Procesador Grtia Of;MLA1652;0.9;MLA16591146;Garantía de fábrica: 12 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-12-31T12:40:56.000Z;active;new;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;225480741;399999.0;;4409.0;0.0;MLSERCOFIN;0.0;5_green;1.0;platinum;normal;335.0;0.0;MLA-NOTEBOOKS;Apple MacBook Air A2337
381;381;MLA903051991;Apple Macbook;529999.0;TRUE;gold_pro;1;1;;Macbook Pro 13  Con Touch Bar: 2.0ghz Quad-core I5, 1 Tb;MLA1652;1;MLA16267559;Garantía de fábrica: 1 años;MLA-NOTEBOOKS;0;buy_it_now;;Santa Fe;2021-01-04T14:38:42.000Z;active;new;['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;208137579;529999.0;;16452.0;0.01;ONECLICKARG;0.01;5_green;0.98;platinum;normal;872.0;0.0;MLA-NOTEBOOKS;Apple MacBook Pro A2251 (Mid 2020)
382;382;MLA902357173;Apple Macbook;4000.0;TRUE;gold_special;1;1;;Caja De Macbook Air Apple 2020;MLA1652;0.75;MLA15306716;Sin garantía;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-12-27T19:18:06.000Z;active;used;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;137840897;4000.0;;31.0;0.0;MELEUG;0.0;5_green;1.0;;normal;9.0;0.0;MLA-NOTEBOOKS;Apple MacBook Air A1466
383;383;MLA903667332;Apple Macbook;249999.0;TRUE;gold_special;500;1000;;Macbook Air New 2021 Chip M1 256gb 8gb 8 Cores Grtia Oficial;MLA1652;0.9;MLA16591146;Garantía de fábrica: 12 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2021-01-09T12:44:21.000Z;active;new;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;225480741;249999.0;5.0;4409.0;0.0;MLSERCOFIN;0.0;5_green;1.0;platinum;normal;335.0;0.0;MLA-NOTEBOOKS;Apple MacBook Air A2337
384;384;MLA903049819;Apple Macbook;439999.0;TRUE;gold_special;1;1;;Macbook Pro 13  Con Touch Bar: 2.0ghz Quad-core I5, 1 Tb;MLA1652;0.9;MLA16267559;Garantía de fábrica: 1 años;MLA-NOTEBOOKS;0;buy_it_now;;Santa Fe;2021-01-04T14:32:53.000Z;active;new;['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;208137579;439999.0;;16452.0;0.01;ONECLICKARG;0.01;5_green;0.98;platinum;normal;872.0;0.0;MLA-NOTEBOOKS;Apple MacBook Pro A2251 (Mid 2020)
385;385;MLA903821524;Apple Macbook;170000.0;TRUE;gold_special;1;3;;Apple Macbook Air 13-inch 2017 (a1466) I7 8gb Ram/512gb Ssd;MLA1652;0.88;MLA15306716;Garantía del vendedor: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2021-01-11T14:16:46.000Z;active;new;['brand_verified', 'immediate_payment', 'cart_eligible'];Argentina;455063291;170000.0;;49.0;0.0;MODEL-COMPUTER;0.0;5_green;1.0;;normal;7.0;0.0;MLA-NOTEBOOKS;Apple MacBook Air A1466
386;386;MLA904111496;Apple Macbook;50000.0;TRUE;gold_special;1;1;;Macbook Pro 13-inch, Mid 2010;MLA1652;0.77;MLA15294677;Sin garantía;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2021-01-13T18:02:29.000Z;active;used;['immediate_payment', 'cart_eligible'];Argentina;495656997;50000.0;1.0;925.0;0.0;RUMINE DALMANIA;0.02;5_green;0.98;silver;normal;93.0;0.0;MLA-NOTEBOOKS;Apple MacBook Pro A1707
387;387;MLA903935988;Apple Macbook;370000.0;TRUE;gold_special;1;2;;Apple Macbook Pro 15-inch 2019 (a1990) I9 16gb Ram/512gb Ssd;MLA1652;0.88;MLA15246685;Garantía del vendedor: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2021-01-12T13:56:21.000Z;active;new;['brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;455063291;370000.0;0.0;49.0;0.0;MODEL-COMPUTER;0.0;5_green;1.0;;normal;7.0;0.0;MLA-NOTEBOOKS;Apple MacBook Pro A1990 - Space gray - 16 GB - 512 GB - 2880 px x 1800 px - AMD Radeon Pro 560X - Intel - Core i9 - 9880H - 60 Hz - macOS - X - 10
388;388;MLA903949690;Apple Macbook;250000.0;TRUE;gold_special;1;1;;Apple Macbook Pro 13-inch 2017 (a1708) I7 16gb Ram/256gb Ssd;MLA1652;0.88;MLA15562880;Garantía del vendedor: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2021-01-12T15:57:39.000Z;active;new;['brand_verified', 'immediate_payment', 'cart_eligible'];Argentina;455063291;250000.0;0.0;49.0;0.0;MODEL-COMPUTER;0.0;5_green;1.0;;normal;7.0;0.0;MLA-NOTEBOOKS;Apple MacBook Pro A1708 (Mid 2017)
389;389;MLA900018002;Apple Macbook;360000.0;TRUE;gold_special;1;1;;Macbook Pro 15  Touch Bar 2,2ghz Intel I7 16gb Silver;MLA1652;0.62;;Sin garantía;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-12-05T04:00:23.000Z;active;used;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;90826371;360000.0;;16.0;0.01;NICOLASGUMMEL09;0.0;5_green;0.99;;normal;4.0;;;
390;390;MLA897667042;Apple Macbook;35000.0;TRUE;gold_special;1;1;;Macbook White Mid 2009 4gb 240gb Ssd ;MLA1652;0.62;;Sin garantía;MLA-NOTEBOOKS;0;buy_it_now;;Buenos Aires;2020-11-17T23:59:29.000Z;active;used;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;170250955;35000.0;6.0;45.0;0.0;TODO--PARA--EL--HOGAR;0.06;4_light_green;0.94;;normal;2.0;;;
391;391;MLA903818639;Apple Macbook;270000.0;TRUE;gold_special;1;4;;Apple Macbook Pro 15-inch 2017 (a1707) I7 16gb Ram/256gb Ssd;MLA1652;0.88;MLA15294678;Garantía del vendedor: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2021-01-11T13:57:22.000Z;active;new;['brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;455063291;270000.0;;49.0;0.0;MODEL-COMPUTER;0.0;5_green;1.0;;normal;7.0;0.0;MLA-NOTEBOOKS;Apple MacBook Pro A1707 - Space gray - 16 GB - 256 GB - 2880 px x 1800 px - AMD Radeon Pro 450 - Intel - Core i7 - 6700HQ - 60 Hz - macOS - X - 10
392;392;MLA853959449;Apple Macbook;419999.0;TRUE;gold_pro;1;2;;Macbook Pro13  2.4ghz Quad-core I5, 256gb C/ Touch Bar Gris;MLA1652;1;;Garantía de fábrica: 12 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-05-07T20:00:55.000Z;active;new;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;4641264;419999.0;18.0;190506.0;0.02;PHOTOSTORE;0.02;5_green;0.96;platinum;normal;11543.0;;;
393;393;MLA899158895;Apple Macbook;75000.0;TRUE;gold_special;1;1;;Macbook Pro 15 2010 Core I5 2.53gz 8g 500g Bateria Nueva;MLA1652;0.66;;Garantía del vendedor: 1 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2020-11-28T14:00:11.000Z;active;used;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];Argentina;164032151;75000.0;;341.0;0.02;SERVICIOSAPPLEMAC;0.01;5_green;0.97;silver;normal;107.0;;;
394;394;MLA903083583;Apple Macbook;270317.32;TRUE;gold_special;1;10;;Apple Macbook Air 13'' Mvh22le/a Corei5 Ram 8gb Ssd 512gb;MLA1652;0.8;MLA15913938;Garantía de fábrica: 12 meses;MLA-NOTEBOOKS;0;buy_it_now;1528;Capital Federal;2021-01-04T18:20:56.000Z;active;new;['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];Argentina;293425181;270317.32;;11370.0;0.03;SHOPNOWSRL;0.07;5_green;0.9;platinum;brand;538.0;0.0;MLA-NOTEBOOKS;Apple MacBook Air A2179
395;395;MLA903889597;Apple Macbook;225000.0;TRUE;gold_special;1;1;;Apple Macbook Pro 15-inch Mid 2015 (a1398) I7 16gb 256gb Ssd;MLA1652;0.88;;Garantía del vendedor: 6 meses;MLA-NOTEBOOKS;0;buy_it_now;;Capital Federal;2021-01-11T22:21:27.000Z;active;new;['brand_verified', 'immediate_payment', 'cart_eligible'];Argentina;455063291;225000.0;;49.0;0.0;MODEL-COMPUTER;0.0;5_green;1.0;;normal;7.0;;;
